Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
424,0.5526,76,34,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,212
426,0.5526,76,34,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,213
428,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,214
430,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,215
432,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,216
434,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,217
436,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,218
438,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,219
440,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,220
442,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,221
444,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,222
446,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,223
448,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,224
450,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,225
452,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,226
454,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,227
456,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,228
458,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,229
460,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,230
462,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,231
464,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,232
466,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,233
468,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,234
470,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,235
472,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,236
474,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,237
476,0.5789,76,32,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,238
478,0.5789,76,32,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7222,18,5,239
