Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction,FrameIndex
130,254,9,2,7,0.03543307086614173,0.007874015748031496,0.027559055118110236,130
131,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,131
132,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,132
133,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,133
134,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,134
135,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,135
136,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,136
137,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,137
138,254,10,2,8,0.03937007874015748,0.007874015748031496,0.031496062992125984,138
139,254,11,2,9,0.04330708661417323,0.007874015748031496,0.03543307086614173,139
140,254,11,2,9,0.04330708661417323,0.007874015748031496,0.03543307086614173,140
141,254,11,2,9,0.04330708661417323,0.007874015748031496,0.03543307086614173,141
142,254,11,2,9,0.04330708661417323,0.007874015748031496,0.03543307086614173,142
143,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,143
144,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,144
145,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,145
146,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,146
147,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,147
148,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,148
149,254,14,3,11,0.05511811023622047,0.011811023622047244,0.04330708661417323,149
150,254,15,3,12,0.05905511811023622,0.011811023622047244,0.047244094488188976,150
151,254,15,3,12,0.05905511811023622,0.011811023622047244,0.047244094488188976,151
152,254,15,3,12,0.05905511811023622,0.011811023622047244,0.047244094488188976,152
153,254,16,3,13,0.06299212598425197,0.011811023622047244,0.051181102362204724,153
154,254,17,3,14,0.06692913385826772,0.011811023622047244,0.05511811023622047,154
155,254,18,3,15,0.07086614173228346,0.011811023622047244,0.05905511811023622,155
156,254,18,3,15,0.07086614173228346,0.011811023622047244,0.05905511811023622,156
157,254,18,3,15,0.07086614173228346,0.011811023622047244,0.05905511811023622,157
158,254,19,3,16,0.07480314960629922,0.011811023622047244,0.06299212598425197,158
159,254,19,3,16,0.07480314960629922,0.011811023622047244,0.06299212598425197,159
160,254,19,3,16,0.07480314960629922,0.011811023622047244,0.06299212598425197,160
161,254,20,3,17,0.07874015748031496,0.011811023622047244,0.06692913385826772,161
162,254,21,3,18,0.08267716535433071,0.011811023622047244,0.07086614173228346,162
163,254,21,3,18,0.08267716535433071,0.011811023622047244,0.07086614173228346,163
164,254,21,3,18,0.08267716535433071,0.011811023622047244,0.07086614173228346,164
165,254,22,3,19,0.08661417322834646,0.011811023622047244,0.07480314960629922,165
166,254,22,3,19,0.08661417322834646,0.011811023622047244,0.07480314960629922,166
167,254,22,3,19,0.08661417322834646,0.011811023622047244,0.07480314960629922,167
168,254,22,3,19,0.08661417322834646,0.011811023622047244,0.07480314960629922,168
169,254,22,3,19,0.08661417322834646,0.011811023622047244,0.07480314960629922,169
170,254,23,3,20,0.09055118110236221,0.011811023622047244,0.07874015748031496,170
171,254,24,3,21,0.09448818897637795,0.011811023622047244,0.08267716535433071,171
172,254,24,3,21,0.09448818897637795,0.011811023622047244,0.08267716535433071,172
173,254,24,3,21,0.09448818897637795,0.011811023622047244,0.08267716535433071,173
174,254,24,3,21,0.09448818897637795,0.011811023622047244,0.08267716535433071,174
175,254,25,3,22,0.0984251968503937,0.011811023622047244,0.08661417322834646,175
176,254,25,3,22,0.0984251968503937,0.011811023622047244,0.08661417322834646,176
177,254,26,4,22,0.10236220472440945,0.015748031496062992,0.08661417322834646,177
178,254,26,4,22,0.10236220472440945,0.015748031496062992,0.08661417322834646,178
179,254,26,4,22,0.10236220472440945,0.015748031496062992,0.08661417322834646,179
180,254,27,4,23,0.1062992125984252,0.015748031496062992,0.09055118110236221,180
181,254,27,4,23,0.1062992125984252,0.015748031496062992,0.09055118110236221,181
182,254,27,4,23,0.1062992125984252,0.015748031496062992,0.09055118110236221,182
183,254,27,4,23,0.1062992125984252,0.015748031496062992,0.09055118110236221,183
184,254,28,4,24,0.11023622047244094,0.015748031496062992,0.09448818897637795,184
185,254,28,4,24,0.11023622047244094,0.015748031496062992,0.09448818897637795,185
186,254,29,5,24,0.1141732283464567,0.01968503937007874,0.09448818897637795,186
187,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,187
188,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,188
189,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,189
190,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,190
191,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,191
192,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,192
193,254,30,5,25,0.11811023622047244,0.01968503937007874,0.0984251968503937,193
194,254,32,6,26,0.12598425196850394,0.023622047244094488,0.10236220472440945,194
195,254,32,6,26,0.12598425196850394,0.023622047244094488,0.10236220472440945,195
196,254,35,7,28,0.1377952755905512,0.027559055118110236,0.11023622047244094,196
197,254,37,7,30,0.14566929133858267,0.027559055118110236,0.11811023622047244,197
198,254,38,7,31,0.14960629921259844,0.027559055118110236,0.1220472440944882,198
199,254,41,7,34,0.16141732283464566,0.027559055118110236,0.13385826771653545,199
200,254,41,7,34,0.16141732283464566,0.027559055118110236,0.13385826771653545,200
201,254,43,8,35,0.16929133858267717,0.031496062992125984,0.1377952755905512,201
202,254,43,8,35,0.16929133858267717,0.031496062992125984,0.1377952755905512,202
203,254,43,8,35,0.16929133858267717,0.031496062992125984,0.1377952755905512,203
204,254,44,8,36,0.1732283464566929,0.031496062992125984,0.14173228346456693,204
205,254,44,8,36,0.1732283464566929,0.031496062992125984,0.14173228346456693,205
206,254,44,8,36,0.1732283464566929,0.031496062992125984,0.14173228346456693,206
207,254,44,8,36,0.1732283464566929,0.031496062992125984,0.14173228346456693,207
208,254,44,8,36,0.1732283464566929,0.031496062992125984,0.14173228346456693,208
209,254,46,10,36,0.18110236220472442,0.03937007874015748,0.14173228346456693,209
210,254,47,11,36,0.18503937007874016,0.04330708661417323,0.14173228346456693,210
211,254,49,13,36,0.19291338582677164,0.051181102362204724,0.14173228346456693,211
212,254,50,13,37,0.1968503937007874,0.051181102362204724,0.14566929133858267,212
213,254,51,14,37,0.20078740157480315,0.05511811023622047,0.14566929133858267,213
214,254,52,14,38,0.2047244094488189,0.05511811023622047,0.14960629921259844,214
215,254,52,14,38,0.2047244094488189,0.05511811023622047,0.14960629921259844,215
216,254,53,14,39,0.20866141732283464,0.05511811023622047,0.15354330708661418,216
217,254,54,14,40,0.2125984251968504,0.05511811023622047,0.15748031496062992,217
218,254,54,14,40,0.2125984251968504,0.05511811023622047,0.15748031496062992,218
219,254,54,14,40,0.2125984251968504,0.05511811023622047,0.15748031496062992,219
220,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,220
221,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,221
222,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,222
223,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,223
224,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,224
225,254,56,14,42,0.2204724409448819,0.05511811023622047,0.16535433070866143,225
226,254,57,14,43,0.22440944881889763,0.05511811023622047,0.16929133858267717,226
227,254,59,16,43,0.23228346456692914,0.06299212598425197,0.16929133858267717,227
228,254,60,16,44,0.23622047244094488,0.06299212598425197,0.1732283464566929,228
229,254,60,16,44,0.23622047244094488,0.06299212598425197,0.1732283464566929,229
230,254,61,16,45,0.24015748031496062,0.06299212598425197,0.17716535433070865,230
231,254,62,17,45,0.2440944881889764,0.06692913385826772,0.17716535433070865,231
232,254,64,17,47,0.25196850393700787,0.06692913385826772,0.18503937007874016,232
233,254,66,17,49,0.25984251968503935,0.06692913385826772,0.19291338582677164,233
234,254,67,18,49,0.2637795275590551,0.07086614173228346,0.19291338582677164,234
235,254,68,19,49,0.2677165354330709,0.07480314960629922,0.19291338582677164,235
236,254,68,19,49,0.2677165354330709,0.07480314960629922,0.19291338582677164,236
237,254,68,19,49,0.2677165354330709,0.07480314960629922,0.19291338582677164,237
238,254,68,19,49,0.2677165354330709,0.07480314960629922,0.19291338582677164,238
239,254,69,19,50,0.27165354330708663,0.07480314960629922,0.1968503937007874,239
240,254,69,19,50,0.27165354330708663,0.07480314960629922,0.1968503937007874,240
241,254,69,19,50,0.27165354330708663,0.07480314960629922,0.1968503937007874,241
242,254,71,20,51,0.2795275590551181,0.07874015748031496,0.20078740157480315,242
243,254,71,20,51,0.2795275590551181,0.07874015748031496,0.20078740157480315,243
244,254,72,20,52,0.28346456692913385,0.07874015748031496,0.2047244094488189,244
245,254,73,21,52,0.2874015748031496,0.08267716535433071,0.2047244094488189,245
246,254,73,21,52,0.2874015748031496,0.08267716535433071,0.2047244094488189,246
247,254,74,22,52,0.29133858267716534,0.08661417322834646,0.2047244094488189,247
248,254,75,22,53,0.2952755905511811,0.08661417322834646,0.20866141732283464,248
249,254,76,22,54,0.2992125984251969,0.08661417322834646,0.2125984251968504,249
250,254,76,22,54,0.2992125984251969,0.08661417322834646,0.2125984251968504,250
251,254,77,22,55,0.3031496062992126,0.08661417322834646,0.21653543307086615,251
252,254,77,22,55,0.3031496062992126,0.08661417322834646,0.21653543307086615,252
253,254,78,22,56,0.30708661417322836,0.08661417322834646,0.2204724409448819,253
254,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,254
255,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,255
256,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,256
257,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,257
258,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,258
259,254,79,23,56,0.3110236220472441,0.09055118110236221,0.2204724409448819,259
260,254,80,24,56,0.31496062992125984,0.09448818897637795,0.2204724409448819,260
261,254,81,24,57,0.3188976377952756,0.09448818897637795,0.22440944881889763,261
262,254,83,24,59,0.32677165354330706,0.09448818897637795,0.23228346456692914,262
263,254,86,26,60,0.33858267716535434,0.10236220472440945,0.23622047244094488,263
264,254,87,27,60,0.3425196850393701,0.1062992125984252,0.23622047244094488,264
265,254,87,27,60,0.3425196850393701,0.1062992125984252,0.23622047244094488,265
266,254,88,28,60,0.3464566929133858,0.11023622047244094,0.23622047244094488,266
267,254,90,29,61,0.3543307086614173,0.1141732283464567,0.24015748031496062,267
268,254,91,29,62,0.35826771653543305,0.1141732283464567,0.2440944881889764,268
269,254,91,29,62,0.35826771653543305,0.1141732283464567,0.2440944881889764,269
270,254,91,29,62,0.35826771653543305,0.1141732283464567,0.2440944881889764,270
271,254,93,30,63,0.3661417322834646,0.11811023622047244,0.24803149606299213,271
272,254,93,30,63,0.3661417322834646,0.11811023622047244,0.24803149606299213,272
273,254,93,30,63,0.3661417322834646,0.11811023622047244,0.24803149606299213,273
274,254,93,30,63,0.3661417322834646,0.11811023622047244,0.24803149606299213,274
275,254,94,31,63,0.3700787401574803,0.1220472440944882,0.24803149606299213,275
276,254,94,31,63,0.3700787401574803,0.1220472440944882,0.24803149606299213,276
277,254,94,31,63,0.3700787401574803,0.1220472440944882,0.24803149606299213,277
278,254,94,31,63,0.3700787401574803,0.1220472440944882,0.24803149606299213,278
279,254,97,32,65,0.38188976377952755,0.12598425196850394,0.2559055118110236,279
280,254,99,33,66,0.38976377952755903,0.12992125984251968,0.25984251968503935,280
281,254,100,33,67,0.3937007874015748,0.12992125984251968,0.2637795275590551,281
282,254,100,33,67,0.3937007874015748,0.12992125984251968,0.2637795275590551,282
283,254,100,33,67,0.3937007874015748,0.12992125984251968,0.2637795275590551,283
284,254,101,33,68,0.39763779527559057,0.12992125984251968,0.2677165354330709,284
285,254,102,34,68,0.4015748031496063,0.13385826771653545,0.2677165354330709,285
286,254,102,34,68,0.4015748031496063,0.13385826771653545,0.2677165354330709,286
287,254,102,34,68,0.4015748031496063,0.13385826771653545,0.2677165354330709,287
288,254,103,34,69,0.40551181102362205,0.13385826771653545,0.27165354330708663,288
289,254,103,34,69,0.40551181102362205,0.13385826771653545,0.27165354330708663,289
290,254,103,34,69,0.40551181102362205,0.13385826771653545,0.27165354330708663,290
291,254,104,35,69,0.4094488188976378,0.1377952755905512,0.27165354330708663,291
292,254,106,35,71,0.41732283464566927,0.1377952755905512,0.2795275590551181,292
293,254,106,35,71,0.41732283464566927,0.1377952755905512,0.2795275590551181,293
294,254,106,35,71,0.41732283464566927,0.1377952755905512,0.2795275590551181,294
295,254,106,35,71,0.41732283464566927,0.1377952755905512,0.2795275590551181,295
296,254,107,36,71,0.421259842519685,0.14173228346456693,0.2795275590551181,296
297,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,297
298,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,298
299,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,299
300,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,300
301,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,301
302,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,302
303,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,303
304,254,108,37,71,0.4251968503937008,0.14566929133858267,0.2795275590551181,304
305,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,305
306,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,306
307,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,307
308,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,308
309,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,309
310,254,109,38,71,0.42913385826771655,0.14960629921259844,0.2795275590551181,310
311,254,111,39,72,0.43700787401574803,0.15354330708661418,0.28346456692913385,311
312,254,111,39,72,0.43700787401574803,0.15354330708661418,0.28346456692913385,312
313,254,111,39,72,0.43700787401574803,0.15354330708661418,0.28346456692913385,313
314,254,111,39,72,0.43700787401574803,0.15354330708661418,0.28346456692913385,314
315,254,111,39,72,0.43700787401574803,0.15354330708661418,0.28346456692913385,315
316,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,316
317,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,317
318,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,318
319,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,319
320,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,320
321,254,112,40,72,0.4409448818897638,0.15748031496062992,0.28346456692913385,321
322,254,113,41,72,0.4448818897637795,0.16141732283464566,0.28346456692913385,322
323,254,113,41,72,0.4448818897637795,0.16141732283464566,0.28346456692913385,323
324,254,113,41,72,0.4448818897637795,0.16141732283464566,0.28346456692913385,324
325,254,113,41,72,0.4448818897637795,0.16141732283464566,0.28346456692913385,325
326,254,113,41,72,0.4448818897637795,0.16141732283464566,0.28346456692913385,326
327,254,115,42,73,0.452755905511811,0.16535433070866143,0.2874015748031496,327
328,254,115,42,73,0.452755905511811,0.16535433070866143,0.2874015748031496,328
329,254,115,42,73,0.452755905511811,0.16535433070866143,0.2874015748031496,329
330,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,330
331,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,331
332,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,332
333,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,333
334,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,334
335,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,335
336,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,336
337,254,117,43,74,0.46062992125984253,0.16929133858267717,0.29133858267716534,337
338,254,119,44,75,0.468503937007874,0.1732283464566929,0.2952755905511811,338
339,254,121,45,76,0.4763779527559055,0.17716535433070865,0.2992125984251969,339
340,254,122,46,76,0.48031496062992124,0.18110236220472442,0.2992125984251969,340
341,254,122,46,76,0.48031496062992124,0.18110236220472442,0.2992125984251969,341
342,254,122,46,76,0.48031496062992124,0.18110236220472442,0.2992125984251969,342
343,254,122,46,76,0.48031496062992124,0.18110236220472442,0.2992125984251969,343
344,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,344
345,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,345
346,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,346
347,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,347
348,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,348
349,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,349
350,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,350
351,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,351
352,254,123,47,76,0.484251968503937,0.18503937007874016,0.2992125984251969,352
353,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,353
354,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,354
355,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,355
356,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,356
357,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,357
358,254,125,47,78,0.4921259842519685,0.18503937007874016,0.30708661417322836,358
359,254,126,47,79,0.49606299212598426,0.18503937007874016,0.3110236220472441,359
360,254,126,47,79,0.49606299212598426,0.18503937007874016,0.3110236220472441,360
361,254,126,47,79,0.49606299212598426,0.18503937007874016,0.3110236220472441,361
362,254,126,47,79,0.49606299212598426,0.18503937007874016,0.3110236220472441,362
363,254,127,47,80,0.5,0.18503937007874016,0.31496062992125984,363
364,254,127,47,80,0.5,0.18503937007874016,0.31496062992125984,364
365,254,127,47,80,0.5,0.18503937007874016,0.31496062992125984,365
366,254,127,47,80,0.5,0.18503937007874016,0.31496062992125984,366
