CellID,Subtype,PrevFrame,Frame,TimeSec,CombinedScore,ProbabilityScore,ShapeScore,TextureIntensityScore,RawTextureDelta,HistogramDelta,CombinedStable,ProbabilityStable,ShapeStable,TextureIntensityStable,ChangeThreshold
155.0,final_sickled,137,138,34.5,0.009172100032446905,0.017167001962661743,0.004177580121904612,0.0033725848188623786,0.003113577840849757,0.003631591796875,True,True,True,True,0.05
155.0,final_sickled,138,139,34.75,0.01874700724729337,0.030013322830200195,0.017158525064587593,0.002944777370430529,0.0021664102096110582,0.00372314453125,True,True,True,True,0.05
156.0,final_sickled,136,137,34.25,0.032488389429636305,0.05586887151002884,0.02009948529303074,0.012424083892256021,0.010352318175137043,0.014495849609375,True,False,True,True,0.05
156.0,final_sickled,137,138,34.5,0.013519632373936476,0.025784842669963837,0.00419500982388854,0.006949767470359802,0.0071856677532196045,0.0067138671875,True,True,True,True,0.05
156.0,final_sickled,138,139,34.75,0.004045073670567945,0.002711936831474304,0.005298496689647436,0.004423300386406481,0.0022853214759379625,0.006561279296875,True,True,True,True,0.05
156.0,final_sickled,139,140,35.0,0.010157039086334408,0.0028662756085395813,0.018903890624642372,0.009576668497174978,0.010394792072474957,0.008758544921875,True,True,True,True,0.05
156.0,final_sickled,140,141,35.25,0.015695506543852388,0.016000915318727493,0.02119651436805725,0.007505441550165415,0.00979237724095583,0.005218505859375,True,True,True,True,0.05
156.0,final_sickled,141,142,35.5,0.02009847558219917,0.042603377252817154,0.006568495649844408,0.003032604814507067,0.0020674068946391344,0.003997802734375,True,True,True,True,0.05
156.0,final_sickled,142,143,35.75,0.00456868780311197,0.004309117794036865,0.005271416623145342,0.004000179469585419,0.0035447925329208374,0.00445556640625,True,True,True,True,0.05
159.0,final_sickled,269,270,67.5,0.009417823705007322,0.016802258789539337,0.006312756333500147,0.0019498218898661435,0.001275132060982287,0.00262451171875,True,True,True,True,0.05
159.0,final_sickled,270,271,67.75,0.01333909859531559,0.02079571783542633,0.012151781469583511,0.003070751787163317,0.0019605953712016344,0.004180908203125,True,True,True,True,0.05
159.0,final_sickled,271,272,68.0,0.008989535726141185,0.0028684139251708984,0.018501099199056625,0.005467141745612025,0.0057462952099740505,0.00518798828125,True,True,True,True,0.05
159.0,final_sickled,272,273,68.25,0.031082690629409628,0.07171018421649933,0.004580831620842218,0.003181303502060473,0.002700497629120946,0.003662109375,True,False,True,True,0.05
159.0,final_sickled,273,274,68.5,0.1639113021781668,0.29286912083625793,0.12809821963310242,0.007717107888311148,0.010642956010997295,0.004791259765625,False,False,False,True,0.05
159.0,final_sickled,274,275,68.75,0.018866176158189772,0.013974905014038086,0.03220556676387787,0.00801706314086914,0.009991645812988281,0.00604248046875,True,True,True,True,0.05
159.0,final_sickled,275,276,69.0,0.06277954889810644,0.1363396793603897,0.020590029656887054,0.004148667096160352,0.0032314162235707045,0.00506591796875,False,False,True,True,0.05
159.0,final_sickled,276,277,69.25,0.03789124498725869,0.08387294411659241,0.009600500576198101,0.0039275685558095574,0.002270420314744115,0.005584716796875,True,False,True,True,0.05
159.0,final_sickled,277,278,69.5,0.012823827099055052,0.012774139642715454,0.017377490177750587,0.006528198719024658,0.008631348609924316,0.004425048828125,True,True,True,True,0.05
159.0,final_sickled,278,279,69.75,0.04678583883214742,0.0900275856256485,0.025402626022696495,0.007535541895776987,0.012019325979053974,0.0030517578125,True,False,True,True,0.05
159.0,final_sickled,279,280,70.0,0.016825731215067207,0.021564990282058716,0.018204817548394203,0.0073121958412230015,0.008826051838696003,0.00579833984375,True,True,True,True,0.05
159.0,final_sickled,280,281,70.25,0.11904268562793731,0.17146463692188263,0.1305500566959381,0.019057244062423706,0.025815904140472412,0.012298583984375,False,False,False,True,0.05
159.0,final_sickled,281,282,70.5,0.0039004418737022205,0.005713164806365967,0.0008333970909006894,0.0052939478773623705,0.007322514895349741,0.003265380859375,True,True,True,True,0.05
159.0,final_sickled,282,283,70.75,0.008650086174020544,0.016905561089515686,0.003307304112240672,0.002921221195720136,0.0035231064539402723,0.0023193359375,True,True,True,True,0.05
159.0,final_sickled,283,284,71.0,0.0441142158349976,0.10549329221248627,0.0028899877797812223,0.003621612908318639,0.004130432847887278,0.00311279296875,True,False,True,True,0.05
159.0,final_sickled,284,285,71.25,0.018675336154410617,0.03264153003692627,0.013828619383275509,0.0031148294219747186,0.002842207672074437,0.003387451171875,True,True,True,True,0.05
159.0,final_sickled,285,286,71.5,0.050941037258598956,0.1111314445734024,0.01542713213711977,0.004355852724984288,0.004561314824968576,0.004150390625,False,False,True,True,0.05
159.0,final_sickled,286,287,71.75,0.008673167903907597,0.013782992959022522,0.004443911369889975,0.006418406963348389,0.009327292442321777,0.003509521484375,True,True,True,True,0.05
159.0,final_sickled,287,288,72.0,0.020159760967362675,0.03695061802864075,0.011859290301799774,0.004915048601105809,0.004855731967836618,0.004974365234375,True,True,True,True,0.05
159.0,final_sickled,288,289,72.25,0.002320188903831877,0.003996461629867554,0.0006892869132570922,0.0019214153289794922,0.0008215904235839844,0.003021240234375,True,True,True,True,0.05
159.0,final_sickled,289,290,72.5,0.05144188152626157,0.10923109948635101,0.019722750410437584,0.0033859163522720337,0.0037200748920440674,0.0030517578125,False,False,True,True,0.05
159.0,final_sickled,290,291,72.75,0.013890469551552088,0.02930086851119995,0.0032267123460769653,0.004163091303780675,0.00518287206068635,0.003143310546875,True,True,True,True,0.05
159.0,final_sickled,291,292,73.0,0.005346322747936938,0.010207772254943848,0.0003126943192910403,0.004615083336830139,0.004988223314285278,0.004241943359375,True,True,True,True,0.05
159.0,final_sickled,292,293,73.25,0.013974438892910257,0.01947978138923645,0.015448822639882565,0.0031017536530271173,0.0026024330873042345,0.00360107421875,True,True,True,True,0.05
159.0,final_sickled,293,294,73.5,0.0044407382607460025,0.006104648113250732,0.003308538580313325,0.003363562049344182,0.004407788161188364,0.0023193359375,True,True,True,True,0.05
159.0,final_sickled,294,295,73.75,0.014506713685113937,0.01933389902114868,0.01644846983253956,0.004064758541062474,0.0044368901289999485,0.003692626953125,True,True,True,True,0.05
159.0,final_sickled,295,296,74.0,0.007667936757206916,0.004537105560302734,0.013335630297660828,0.0047424957156181335,0.002984747290611267,0.006500244140625,True,True,True,True,0.05
161.0,semi_sickled,209,210,52.5,0.007337726524565369,0.003996334969997406,0.012508598156273365,0.005444732727482915,0.00414508068934083,0.006744384765625,True,True,True,True,0.05
161.0,semi_sickled,210,211,52.75,0.009840987710049376,0.010165534913539886,0.013171420432627201,0.004659106372855604,0.0038555662613362074,0.005462646484375,True,True,True,True,0.05
161.0,semi_sickled,211,212,53.0,0.0036218812863808123,0.00030368566513061523,0.007530743721872568,0.0034585868706926703,0.0033160995226353407,0.00360107421875,True,True,True,True,0.05
161.0,semi_sickled,212,213,53.25,0.04620591490529478,0.1040884479880333,0.008891393430531025,0.0058341920375823975,0.006968677043914795,0.00469970703125,True,False,True,True,0.05
161.0,semi_sickled,213,214,53.5,0.11700041049625726,0.23055283725261688,0.06292320042848587,0.011024621780961752,0.013840015046298504,0.008209228515625,False,False,False,True,0.05
161.0,semi_sickled,214,215,53.75,0.050021602376364174,0.07831941545009613,0.04840543866157532,0.007007730659097433,0.009712482802569866,0.004302978515625,False,False,True,True,0.05
161.0,semi_sickled,215,216,54.0,0.025727198272943497,0.0525764524936676,0.007622778881341219,0.008114578668028116,0.009149079211056232,0.007080078125,True,False,True,True,0.05
161.0,semi_sickled,216,217,54.25,0.006035645341034979,0.01101471483707428,0.0026841696817427874,0.0027612000703811646,0.001707702875137329,0.003814697265625,True,True,True,True,0.05
161.0,semi_sickled,217,218,54.5,0.031284472346305846,0.030852317810058594,0.04852388799190521,0.007840737700462341,0.012110918760299683,0.003570556640625,True,True,True,True,0.05
161.0,semi_sickled,218,219,54.75,0.05565165600273758,0.0898347944021225,0.04892998933792114,0.010368967894464731,0.008836080320179462,0.01190185546875,False,False,True,True,0.05
161.0,semi_sickled,219,220,55.0,0.021356742491479966,0.04777994751930237,0.0015883566811680794,0.006755354581400752,0.006125455256551504,0.00738525390625,True,True,True,True,0.05
161.0,semi_sickled,220,221,55.25,0.0277373630029615,0.03336402773857117,0.037217844277620316,0.005462025641463697,0.003477762220427394,0.0074462890625,True,True,True,True,0.05
161.0,semi_sickled,221,222,55.5,0.0028352899811579847,0.00400996208190918,0.00036429919418878853,0.004415201721712947,0.006694172974675894,0.00213623046875,True,True,True,True,0.05
161.0,semi_sickled,222,223,55.75,0.00635590631281957,0.012025728821754456,0.002050780924037099,0.003311365842819214,0.0036930441856384277,0.0029296875,True,True,True,True,0.05
161.0,semi_sickled,223,224,56.0,0.019980328355450185,0.0449746698141098,0.001972874626517296,0.005199817242100835,0.00557785714045167,0.00482177734375,True,True,True,True,0.05
161.0,semi_sickled,224,225,56.25,0.01358516049804166,0.02712807059288025,0.0053842863999307156,0.003397728083655238,0.004964401479810476,0.0018310546875,True,True,True,True,0.05
162.0,final_sickled,93,94,23.5,0.01188781136297621,0.027554895728826523,0.0,0.003463412285782397,0.0031121273059397936,0.003814697265625,True,True,True,True,0.05
162.0,final_sickled,94,95,23.75,0.011955228541046381,0.025409884750843048,0.0031315069645643234,0.0027809888124465942,0.0029069483280181885,0.002655029296875,True,True,True,True,0.05
162.0,final_sickled,95,96,24.0,0.023190020793117584,0.022746341302990913,0.03423795476555824,0.00843280041590333,0.01155554223805666,0.00531005859375,True,True,True,True,0.05
162.0,final_sickled,96,97,24.25,0.010125121171586215,0.001632222905755043,0.021700577810406685,0.007508119102567434,0.011750857345759869,0.003265380859375,True,True,True,True,0.05
162.0,final_sickled,97,98,24.5,0.011968302458990365,0.00978859607130289,0.019622348248958588,0.004740168573334813,0.005299428943544626,0.004180908203125,True,True,True,True,0.05
162.0,final_sickled,98,99,24.75,0.00344965155236423,0.0027211932465434074,0.0033729865681380033,0.004722515819594264,0.007125695701688528,0.0023193359375,True,True,True,True,0.05
163.0,semi_sickled,170,171,42.75,0.027472225564997642,0.041899651288986206,0.02640852890908718,0.00587751972489059,0.004766514059156179,0.006988525390625,True,True,True,True,0.05
163.0,semi_sickled,171,172,43.0,0.01786257642088458,0.032268211245536804,0.010132426396012306,0.005635770736262202,0.0043440512381494045,0.006927490234375,True,True,True,True,0.05
163.0,semi_sickled,172,173,43.25,0.028375918569508943,0.057422712445259094,0.01150286104530096,0.005523328902199864,0.004363308195024729,0.006683349609375,True,False,True,True,0.05
163.0,semi_sickled,173,174,43.5,0.04122433270094916,0.07896880805492401,0.02440527267754078,0.00437985616736114,0.0048839799128472805,0.003875732421875,True,False,True,True,0.05
163.0,semi_sickled,174,175,43.75,0.064692118804669,0.1428336501121521,0.018689671531319618,0.004069094895385206,0.0022482972126454115,0.005889892578125,False,False,True,True,0.05
163.0,semi_sickled,175,176,44.0,0.04189237247919664,0.08756749331951141,0.01439147163182497,0.007313440321013331,0.006814380642026663,0.0078125,True,False,True,True,0.05
163.0,semi_sickled,176,177,44.25,0.03447453687549569,0.06938000023365021,0.0153782544657588,0.005360590876080096,0.0037021387834101915,0.00701904296875,True,False,True,True,0.05
163.0,semi_sickled,177,178,44.5,0.0232144565845374,0.04114587604999542,0.016939105466008186,0.0033096770057454705,0.002743621589615941,0.003875732421875,True,True,True,True,0.05
163.0,semi_sickled,178,179,44.75,0.032035423896741126,0.07724800705909729,0.002349727088585496,0.0012552663683891296,0.0005879253149032593,0.001922607421875,True,False,True,True,0.05
163.0,semi_sickled,179,180,45.0,0.029117329511791468,0.04619349539279938,0.02734936587512493,0.004270613193511963,0.003994107246398926,0.004547119140625,True,True,True,True,0.05
163.0,semi_sickled,180,181,45.25,0.009313272446161137,0.018648207187652588,0.0025166983250528574,0.003892580629326403,0.0038789112586528063,0.00390625,True,True,True,True,0.05
163.0,semi_sickled,181,182,45.5,0.02481234622828197,0.05343067646026611,0.007803249638527632,0.0028357530827634037,0.0013685276499018073,0.004302978515625,True,False,True,True,0.05
163.0,semi_sickled,182,183,45.75,0.02058599968440831,0.04523947834968567,0.0031791578512638807,0.005510012386366725,0.00671704625710845,0.004302978515625,True,True,True,True,0.05
163.0,semi_sickled,183,184,46.0,0.01887685141991824,0.029693633317947388,0.015226687304675579,0.0066802301444113255,0.009393175132572651,0.00396728515625,True,True,True,True,0.05
163.0,semi_sickled,184,185,46.25,0.020238597213756294,0.038374900817871094,0.010319754481315613,0.005106891272589564,0.007436682935804129,0.002777099609375,True,True,True,True,0.05
163.0,semi_sickled,185,186,46.5,0.022155304212355988,0.034763917326927185,0.02088889293372631,0.003754499019123614,0.0020768691319972277,0.00543212890625,True,True,True,True,0.05
163.0,semi_sickled,186,187,46.75,0.010403906874125823,0.010504812002182007,0.015114817768335342,0.003647183417342603,0.0024420719128102064,0.004852294921875,True,True,True,True,0.05
163.0,semi_sickled,187,188,47.0,0.020115019276272506,0.032037198543548584,0.016306348145008087,0.006371672032400966,0.005174984689801931,0.007568359375,True,True,True,True,0.05
164.0,final_sickled,256,257,64.25,0.013039830315392464,0.011875778436660767,0.020493371412158012,0.004467355785891414,0.004753803368657827,0.004180908203125,True,True,True,True,0.05
164.0,final_sickled,257,258,64.5,0.031187154608778654,0.05460764467716217,0.021107761189341545,0.007825521286576986,0.010859782807528973,0.004791259765625,True,False,True,True,0.05
164.0,final_sickled,258,259,64.75,0.013064550992567092,0.012653067708015442,0.017870718613266945,0.006994289578869939,0.007732475642114878,0.006256103515625,True,True,True,True,0.05
164.0,final_sickled,259,260,65.0,0.019937317655421793,0.04400263726711273,0.0030704170931130648,0.005046467063948512,0.005667885299772024,0.004425048828125,True,True,True,True,0.05
164.0,final_sickled,260,261,65.25,0.022613269760040567,0.049915164709091187,0.004600957501679659,0.004147475003264844,0.002801785944029689,0.0054931640625,True,True,True,True,0.05
164.0,final_sickled,261,262,65.5,0.024605374166276305,0.04681043326854706,0.01254232507199049,0.005965548334643245,0.0075976005755364895,0.00433349609375,True,True,True,True,0.05
164.0,final_sickled,262,263,65.75,0.02729448425816372,0.03438490629196167,0.0354326069355011,0.0045564372558146715,0.004352132324129343,0.0047607421875,True,True,True,True,0.05
164.0,final_sickled,263,264,66.0,0.0491709501715377,0.11430613696575165,0.005556376185268164,0.006015054881572723,0.0026917308568954468,0.00933837890625,True,False,True,True,0.05
164.0,final_sickled,264,265,66.25,0.009873751940904184,0.01777850091457367,0.0055574760772287846,0.0032689397921785712,0.0023569713812321424,0.004180908203125,True,True,True,True,0.05
164.0,final_sickled,265,266,66.5,0.012987454511368502,0.018244504928588867,,0.004576173843815923,0.0043916055001318455,0.0047607421875,True,True,,True,0.05
164.0,final_sickled,266,267,66.75,0.007086819754197046,0.009079188108444214,,0.003899030387401581,0.0023354142904281616,0.005462646484375,True,True,,True,0.05
164.0,final_sickled,267,268,67.0,0.016016990680677384,0.02332352101802826,,0.00432654214091599,0.00557080889120698,0.003082275390625,True,True,,True,0.05
164.0,final_sickled,268,269,67.25,0.031744623207487166,0.04951505362987518,,0.0033119345316663384,0.003236417891457677,0.003387451171875,True,True,,True,0.05
164.0,final_sickled,269,270,67.5,0.02628523512528493,0.03908051550388336,,0.005812786519527435,0.007475182414054871,0.004150390625,True,True,,True,0.05
165.0,final_sickled,112,113,28.25,0.03364080898463726,0.07101763784885406,0.0126003697514534,0.0032944977283477783,0.0023165345191955566,0.0042724609375,True,False,True,True,0.05
165.0,final_sickled,113,114,28.5,0.012684436701238156,0.027575485408306122,0.003096316009759903,0.0022821277379989624,0.0009021461009979248,0.003662109375,True,True,True,True,0.05
165.0,final_sickled,114,115,28.75,0.009526646422455088,0.01962645724415779,0.002788672922179103,0.0028001120081171393,0.0021822552662342787,0.00341796875,True,True,True,True,0.05
165.0,final_sickled,115,116,29.0,0.003384750732220709,0.00257217139005661,0.004334453027695417,0.0033552944660186768,0.0041776299476623535,0.002532958984375,True,True,True,True,0.05
165.0,final_sickled,116,117,29.25,0.005073922476731241,0.007684808224439621,0.0033083490561693907,0.0033683080691844225,0.004264692310243845,0.002471923828125,True,True,True,True,0.05
165.0,final_sickled,117,118,29.5,0.002134013397153467,0.0002964921295642853,0.0032738978043198586,0.0034782092552632093,0.005186398979276419,0.00177001953125,True,True,True,True,0.05
165.0,final_sickled,118,119,29.75,0.005325572635047138,0.007229160517454147,0.004858548287302256,0.0029336661100387573,0.004371970891952515,0.001495361328125,True,True,True,True,0.05
166.0,final_sickled,151,152,38.0,0.028267733240500092,0.060254596173763275,0.008781316690146923,0.0043697357177734375,0.001354217529296875,0.00738525390625,True,False,True,True,0.05
166.0,final_sickled,152,153,38.25,0.04270236330921762,0.09871397167444229,0.006361843552440405,0.003960517584346235,0.0023668359499424696,0.00555419921875,True,False,True,True,0.05
166.0,final_sickled,153,154,38.5,0.024614943726919594,0.04410894215106964,0.014792762696743011,0.007175599690526724,0.007911990396678448,0.006439208984375,True,True,True,True,0.05
166.0,final_sickled,154,155,38.75,0.024892828665906565,0.04541154205799103,0.016921784728765488,0.0032223487505689263,0.0020806838292628527,0.004364013671875,True,True,True,True,0.05
166.0,final_sickled,155,156,39.0,0.04435471615288407,0.039620429277420044,0.07510604709386826,0.008877711836248636,0.012842093594372272,0.004913330078125,True,True,False,True,0.05
166.0,final_sickled,156,157,39.25,0.010799654957372694,0.006464317440986633,0.01987111009657383,0.005036157788708806,0.005433643702417612,0.004638671875,True,True,True,True,0.05
166.0,final_sickled,157,158,39.5,0.02046630411641672,0.010184377431869507,0.04162180796265602,0.00729968142695725,0.007732907775789499,0.006866455078125,True,True,True,True,0.05
166.0,final_sickled,158,159,39.75,0.030326950177550317,0.0327945202589035,0.04439280927181244,0.006686635315418243,0.007422342896461487,0.005950927734375,True,True,True,True,0.05
168.0,semi_sickled,184,185,46.25,0.01912535990122706,0.029856659471988678,0.015267218463122845,0.007356678601354361,0.008884499780833721,0.005828857421875,True,True,True,True,0.05
168.0,semi_sickled,185,186,46.5,0.008844628505175933,0.004252344369888306,0.017161119729280472,0.004549195407889783,0.0024455587845295668,0.00665283203125,True,True,True,True,0.05
168.0,semi_sickled,186,187,46.75,0.017469736735802145,0.023337744176387787,0.02020173706114292,0.004256124375388026,0.0039956471882760525,0.0045166015625,True,True,True,True,0.05
168.0,semi_sickled,187,188,47.0,0.011053719720803202,0.02277316525578499,0.002292305463925004,0.004568586824461818,0.0055055818520486355,0.003631591796875,True,True,True,True,0.05
168.0,semi_sickled,188,189,47.25,0.0056772456940962,0.010917671024799347,0.002074240241199732,0.002336772799026221,0.001469199894927442,0.003204345703125,True,True,True,True,0.05
168.0,semi_sickled,189,190,47.5,0.008929695791448467,0.01727878674864769,0.003988776821643114,0.0024884368176572025,0.001711492775939405,0.003265380859375,True,True,True,True,0.05
169.0,semi_sickled,318,319,79.75,0.018808684637770058,0.031500495970249176,0.014043320901691914,0.005173295736312866,0.006623446941375732,0.00372314453125,True,True,True,True,0.05
169.0,semi_sickled,319,320,80.0,0.0019966352556366473,0.0005477666854858398,0.0020986958406865597,0.004171940148808062,0.002759163500741124,0.005584716796875,True,True,True,True,0.05
169.0,semi_sickled,320,321,80.25,0.00232821625249926,0.0013878419995307922,0.0032232601661235094,0.0025797535781748593,0.0013448098907247186,0.003814697265625,True,True,True,True,0.05
169.0,semi_sickled,321,322,80.5,0.013140986740472727,0.030961163341999054,0.0,0.0030260856146924198,0.0019017806043848395,0.004150390625,True,True,True,True,0.05
169.0,semi_sickled,322,323,80.75,0.002935209311544895,0.0006320998072624207,0.00449848547577858,0.004431597888469696,0.005536779761314392,0.003326416015625,True,True,True,True,0.05
169.0,semi_sickled,323,324,81.0,0.008241570822428912,0.01414046436548233,0.004520375747233629,0.004013014258816838,0.0041808136738836765,0.00384521484375,True,True,True,True,0.05
170.0,final_sickled,387,388,97.0,0.0284142603399232,0.039068058133125305,0.030434275045990944,0.008540163282305002,0.008382816798985004,0.008697509765625,True,True,True,True,0.05
170.0,final_sickled,388,389,97.25,0.03287067434284836,0.07174435257911682,0.004056542180478573,0.011012574192136526,0.013999025337398052,0.008026123046875,True,False,True,True,0.05
170.0,final_sickled,389,390,97.5,0.024393152445554733,0.047482043504714966,0.011591404676437378,0.005373373627662659,0.006779462099075317,0.00396728515625,True,True,True,True,0.05
170.0,final_sickled,390,391,97.75,0.008761055115610362,0.01509605348110199,0.004300309345126152,0.004870101809501648,0.006444305181503296,0.0032958984375,True,True,True,True,0.05
170.0,final_sickled,391,392,98.0,0.0353519314492587,0.06469845771789551,0.023936929181218147,0.004378492594696581,0.0022872586268931627,0.0064697265625,True,False,True,True,0.05
170.0,final_sickled,392,393,98.25,0.01711086857249029,0.03733779489994049,0.004337184596806765,0.0026309440145269036,0.0030341048259288073,0.002227783203125,True,True,True,True,0.05
170.0,final_sickled,393,394,98.5,0.01192685718415305,0.0030252784490585327,0.02671719528734684,0.0054629098158329725,0.006012489553540945,0.004913330078125,True,True,True,True,0.05
170.0,final_sickled,394,395,98.75,0.04281060493085533,0.08208677172660828,0.02376435697078705,0.006633485201746225,0.00920813251286745,0.004058837890625,True,False,True,True,0.05
170.0,final_sickled,395,396,99.0,0.0027827835874632,0.00201454758644104,0.002289173658937216,0.004703015089035034,0.005621850490570068,0.0037841796875,True,True,True,True,0.05
170.0,final_sickled,396,397,99.25,0.031102180999005212,0.059893205761909485,0.018308306112885475,0.0029479662189260125,0.002447446109727025,0.003448486328125,True,False,True,True,0.05
170.0,final_sickled,397,398,99.5,0.016675684868823735,0.009894177317619324,0.033380210399627686,0.00413976120762527,0.00437327241525054,0.00390625,True,True,True,True,0.05
170.0,final_sickled,398,399,99.75,0.01232270422624424,0.007757529616355896,0.022724568843841553,0.005064373137429357,0.004482994321733713,0.005645751953125,True,True,True,True,0.05
170.0,final_sickled,399,400,100.0,0.03203739110031165,0.05645616352558136,0.0238905381411314,0.00437294936273247,0.00313066435046494,0.005615234375,True,False,True,True,0.05
170.0,final_sickled,400,401,100.25,0.02281226860359311,0.032351210713386536,0.01947062276303768,0.012228265404701233,0.016247302293777466,0.008209228515625,True,True,True,True,0.05
170.0,final_sickled,401,402,100.5,0.019085107534192503,0.030575528740882874,0.014103233814239502,0.00767505681142211,0.01055885385721922,0.004791259765625,True,True,True,True,0.05
170.0,final_sickled,402,403,100.75,0.020273232617182658,0.04408562183380127,0.005277815740555525,0.0031669934978708625,0.003556887386366725,0.002777099609375,True,True,True,True,0.05
170.0,final_sickled,403,404,101.0,0.04081291810143739,0.07385620474815369,0.02555188350379467,0.009309107903391123,0.008547415025532246,0.01007080078125,True,False,True,True,0.05
170.0,final_sickled,404,405,101.25,0.05176040048245341,0.06935016810894012,0.0595075897872448,0.012770707253366709,0.014433016069233418,0.0111083984375,False,False,False,True,0.05
170.0,final_sickled,405,406,101.5,0.04467006964259781,0.06806711852550507,0.045312490314245224,0.006335402489639819,0.0035460491199046373,0.009124755859375,True,False,True,True,0.05
170.0,final_sickled,406,407,101.75,0.01497922562994063,0.022866815328598022,0.011368858627974987,0.007413595914840698,0.0063127875328063965,0.008514404296875,True,True,True,True,0.05
170.0,final_sickled,407,408,102.0,0.016115567123051733,0.023851439356803894,0.015393582172691822,0.00474895047955215,0.0062935552559792995,0.003204345703125,True,True,True,True,0.05
170.0,final_sickled,408,409,102.25,0.014443714590743183,0.02294386923313141,0.013043656013906002,0.0028035491704940796,0.0010904967784881592,0.0045166015625,True,True,True,True,0.05
170.0,final_sickled,409,410,102.5,0.03471903948811814,0.06700721383094788,0.018979882821440697,0.005092779872938991,0.005546887870877981,0.004638671875,True,False,True,True,0.05
170.0,final_sickled,410,411,102.75,0.022406986757414416,0.050881609320640564,0.004166543949395418,0.002384210587479174,0.0023270149249583483,0.00244140625,True,False,True,True,0.05
170.0,final_sickled,411,412,103.0,0.06076383128529415,0.14846645295619965,0.0016721702413633466,0.0031679620733484626,0.003497789381071925,0.002838134765625,False,False,True,True,0.05
170.0,final_sickled,412,413,103.25,0.026799020217731596,0.06142476201057434,0.00426099356263876,0.0029510706663131714,0.0036743581295013428,0.002227783203125,True,False,True,True,0.05
170.0,final_sickled,413,414,103.5,0.016992732670041734,0.0318073034286499,0.010401437059044838,0.002517233311664313,0.0010671814670786262,0.00396728515625,True,True,True,True,0.05
170.0,final_sickled,414,415,103.75,0.006053756736218929,0.0037107616662979126,0.011529911309480667,0.002135932445526123,0.0008233785629272461,0.003448486328125,True,True,True,True,0.05
170.0,final_sickled,415,416,104.0,0.025765504589071498,0.050372496247291565,0.013085593469440937,0.0041461935034021735,0.003073881147429347,0.005218505859375,True,False,True,True,0.05
170.0,final_sickled,416,417,104.25,0.0388059809076367,0.0886523574590683,0.00790309812873602,0.0023158143158070743,0.0010305544128641486,0.00360107421875,True,False,True,True,0.05
170.0,final_sickled,417,418,104.5,0.015540327969938516,0.02331787347793579,0.016124455258250237,0.0022784769535064697,0.0016577839851379395,0.002899169921875,True,True,True,True,0.05
170.0,final_sickled,418,419,104.75,0.014421580161433667,0.014417365193367004,0.02148623950779438,0.0045378010254353285,0.004497965332120657,0.00457763671875,True,True,True,True,0.05
170.0,final_sickled,419,420,105.0,0.019871371382032522,0.04359014332294464,0.005304146092385054,0.0023154516820795834,0.0014875928172841668,0.003143310546875,True,True,True,True,0.05
170.0,final_sickled,420,421,105.25,0.01195469421800226,0.02649940550327301,0.00159604346845299,0.0031852672109380364,0.003440846921876073,0.0029296875,True,True,True,True,0.05
170.0,final_sickled,421,422,105.5,0.009865120274480433,0.020092695951461792,0.0027306759729981422,0.0034892212133854628,0.0045065185986459255,0.002471923828125,True,True,True,True,0.05
170.0,final_sickled,422,423,105.75,0.013929157724487596,0.02571207284927368,0.008935538120567799,0.0020675609703175724,0.0018463035812601447,0.002288818359375,True,True,True,True,0.05
171.0,semi_sickled,252,253,63.25,0.010497576411580667,0.022013694047927856,0.002599498489871621,0.0031290972838178277,0.0034505773801356554,0.0028076171875,True,True,True,True,0.05
171.0,semi_sickled,253,254,63.5,0.003986409294884652,0.00046384334564208984,0.005918024107813835,0.006918254075571895,0.006268148776143789,0.007568359375,True,True,True,True,0.05
171.0,semi_sickled,254,255,63.75,0.014508624601876362,0.019687414169311523,0.016689656302332878,0.0031691169133409858,0.0031033705454319715,0.00323486328125,True,True,True,True,0.05
171.0,semi_sickled,255,256,64.0,0.017086836416274308,0.025137901306152344,0.015820851549506187,0.005977511405944824,0.008292913436889648,0.003662109375,True,True,True,True,0.05
171.0,semi_sickled,256,257,64.25,0.01881082314066589,0.03370051085948944,0.011037998832762241,0.005869276821613312,0.0064284950494766235,0.00531005859375,True,True,True,True,0.05
171.0,semi_sickled,257,258,64.5,0.009386274311691522,0.0010340511798858643,0.021013787016272545,0.006471313536167145,0.00836499035358429,0.00457763671875,True,True,True,True,0.05
173.0,semi_sickled,259,260,65.0,0.013811631419230253,0.01822725683450699,0.014385942369699478,0.005942595424130559,0.004866147879511118,0.00701904296875,True,True,True,True,0.05
173.0,semi_sickled,260,261,65.25,0.007911432714900002,0.0046576038002967834,0.015226728282868862,0.002876145183108747,0.002792085288092494,0.002960205078125,True,True,True,True,0.05
173.0,semi_sickled,261,262,65.5,0.03415656391298399,0.07810203731060028,0.0044496632181108,0.005433467449620366,0.004427725914865732,0.006439208984375,True,False,True,True,0.05
173.0,semi_sickled,262,263,65.75,0.017604898323770612,0.03963001072406769,0.0030540984589606524,0.002735838294029236,0.0026030242443084717,0.00286865234375,True,True,True,True,0.05
173.0,semi_sickled,263,264,66.0,0.02312353629677091,0.05344083905220032,0.002743407851085067,0.0031480317120440304,0.0015353212365880609,0.0047607421875,True,False,True,True,0.05
173.0,semi_sickled,264,265,66.25,0.004124324425356462,0.0029925256967544556,0.005975150037556887,0.00334404653403908,0.0029954661149531603,0.003692626953125,True,True,True,True,0.05
