FrameIndex,Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction
385,385,238,139,62,77,0.5840336134453782,0.2605042016806723,0.3235294117647059
386,386,238,140,63,77,0.5882352941176471,0.2647058823529412,0.3235294117647059
387,387,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
388,388,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
389,389,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
390,390,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
391,391,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
392,392,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
393,393,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
394,394,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
395,395,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
396,396,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
397,397,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
398,398,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748
399,399,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
400,400,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
401,401,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
402,402,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
403,403,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
404,404,238,142,64,78,0.5966386554621849,0.2689075630252101,0.3277310924369748
405,405,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
406,406,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
407,407,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
408,408,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
409,409,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
410,410,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
411,411,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
412,412,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
413,413,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
414,414,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
415,415,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
416,416,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
417,417,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
418,418,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
419,419,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
420,420,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
421,421,238,143,65,78,0.6008403361344538,0.27310924369747897,0.3277310924369748
422,422,238,144,66,78,0.6050420168067226,0.2773109243697479,0.3277310924369748
423,423,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
424,424,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
425,425,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
426,426,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
427,427,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
428,428,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
429,429,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
430,430,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
431,431,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
432,432,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
433,433,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
434,434,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
435,435,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
436,436,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
437,437,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
438,438,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
439,439,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
440,440,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
441,441,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
442,442,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
443,443,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
444,444,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
445,445,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
446,446,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
447,447,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
448,448,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
449,449,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
450,450,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
451,451,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
452,452,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
453,453,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
454,454,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
455,455,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
456,456,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
457,457,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
458,458,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
459,459,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
460,460,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
461,461,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
462,462,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
463,463,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
464,464,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
465,465,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
466,466,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
467,467,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
468,468,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
469,469,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
470,470,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
471,471,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
472,472,238,145,67,78,0.6092436974789915,0.2815126050420168,0.3277310924369748
473,473,238,147,68,79,0.6176470588235294,0.2857142857142857,0.3319327731092437
474,474,238,147,68,79,0.6176470588235294,0.2857142857142857,0.3319327731092437
475,475,238,147,68,79,0.6176470588235294,0.2857142857142857,0.3319327731092437
476,476,238,147,68,79,0.6176470588235294,0.2857142857142857,0.3319327731092437
477,477,238,147,68,79,0.6176470588235294,0.2857142857142857,0.3319327731092437
478,478,238,148,68,80,0.6218487394957983,0.2857142857142857,0.33613445378151263
479,479,238,148,68,80,0.6218487394957983,0.2857142857142857,0.33613445378151263
