Time_sec,Semi_sickled_fraction_percent,Final_sickled_fraction_percent,Total_sickled_fraction_percent
65.5,9.448818897637794,23.228346456692915,32.677165354330704
65.75,10.236220472440944,23.62204724409449,33.85826771653544
66.0,10.62992125984252,23.62204724409449,34.25196850393701
66.25,10.62992125984252,23.62204724409449,34.25196850393701
66.5,11.023622047244094,23.62204724409449,34.645669291338585
66.75,11.41732283464567,24.015748031496063,35.43307086614173
67.0,11.41732283464567,24.409448818897637,35.826771653543304
67.25,11.41732283464567,24.409448818897637,35.826771653543304
67.5,11.41732283464567,24.409448818897637,35.826771653543304
67.75,11.811023622047244,24.803149606299215,36.61417322834646
68.0,11.811023622047244,24.803149606299215,36.61417322834646
68.25,11.811023622047244,24.803149606299215,36.61417322834646
68.5,11.811023622047244,24.803149606299215,36.61417322834646
68.75,12.204724409448819,24.803149606299215,37.00787401574803
69.0,12.204724409448819,24.803149606299215,37.00787401574803
69.25,12.204724409448819,24.803149606299215,37.00787401574803
69.5,12.204724409448819,24.803149606299215,37.00787401574803
69.75,12.598425196850393,25.590551181102363,38.188976377952756
70.0,12.992125984251967,25.984251968503933,38.976377952755904
70.25,12.992125984251967,26.37795275590551,39.37007874015748
70.5,12.992125984251967,26.37795275590551,39.37007874015748
70.75,12.992125984251967,26.37795275590551,39.37007874015748
71.0,12.992125984251967,26.77165354330709,39.76377952755906
71.25,13.385826771653544,26.77165354330709,40.15748031496063
71.5,13.385826771653544,26.77165354330709,40.15748031496063
71.75,13.385826771653544,26.77165354330709,40.15748031496063
72.0,13.385826771653544,27.165354330708663,40.55118110236221
72.25,13.385826771653544,27.165354330708663,40.55118110236221
72.5,13.385826771653544,27.165354330708663,40.55118110236221
72.75,13.779527559055119,27.165354330708663,40.94488188976378
73.0,13.779527559055119,27.95275590551181,41.732283464566926
73.25,13.779527559055119,27.95275590551181,41.732283464566926
73.5,13.779527559055119,27.95275590551181,41.732283464566926
73.75,13.779527559055119,27.95275590551181,41.732283464566926
74.0,14.173228346456693,27.95275590551181,42.125984251968504
74.25,14.566929133858267,27.95275590551181,42.51968503937008
74.5,14.566929133858267,27.95275590551181,42.51968503937008
74.75,14.566929133858267,27.95275590551181,42.51968503937008
75.0,14.566929133858267,27.95275590551181,42.51968503937008
75.25,14.566929133858267,27.95275590551181,42.51968503937008
75.5,14.566929133858267,27.95275590551181,42.51968503937008
75.75,14.566929133858267,27.95275590551181,42.51968503937008
76.0,14.566929133858267,27.95275590551181,42.51968503937008
76.25,14.960629921259844,27.95275590551181,42.91338582677165
76.5,14.960629921259844,27.95275590551181,42.91338582677165
76.75,14.960629921259844,27.95275590551181,42.91338582677165
77.0,14.960629921259844,27.95275590551181,42.91338582677165
77.25,14.960629921259844,27.95275590551181,42.91338582677165
77.5,14.960629921259844,27.95275590551181,42.91338582677165
77.75,15.354330708661418,28.346456692913385,43.7007874015748
78.0,15.354330708661418,28.346456692913385,43.7007874015748
78.25,15.354330708661418,28.346456692913385,43.7007874015748
78.5,15.354330708661418,28.346456692913385,43.7007874015748
78.75,15.354330708661418,28.346456692913385,43.7007874015748
79.0,15.748031496062993,28.346456692913385,44.09448818897638
79.25,15.748031496062993,28.346456692913385,44.09448818897638
79.5,15.748031496062993,28.346456692913385,44.09448818897638
79.75,15.748031496062993,28.346456692913385,44.09448818897638
80.0,15.748031496062993,28.346456692913385,44.09448818897638
80.25,15.748031496062993,28.346456692913385,44.09448818897638
80.5,16.141732283464567,28.346456692913385,44.48818897637795
80.75,16.141732283464567,28.346456692913385,44.48818897637795
81.0,16.141732283464567,28.346456692913385,44.48818897637795
81.25,16.141732283464567,28.346456692913385,44.48818897637795
81.5,16.141732283464567,28.346456692913385,44.48818897637795
81.75,16.535433070866144,28.74015748031496,45.2755905511811
82.0,16.535433070866144,28.74015748031496,45.2755905511811
82.25,16.535433070866144,28.74015748031496,45.2755905511811
82.5,16.92913385826772,29.133858267716533,46.06299212598425
82.75,16.92913385826772,29.133858267716533,46.06299212598425
83.0,16.92913385826772,29.133858267716533,46.06299212598425
83.25,16.92913385826772,29.133858267716533,46.06299212598425
83.5,16.92913385826772,29.133858267716533,46.06299212598425
83.75,16.92913385826772,29.133858267716533,46.06299212598425
84.0,16.92913385826772,29.133858267716533,46.06299212598425
84.25,16.92913385826772,29.133858267716533,46.06299212598425
84.5,17.322834645669293,29.527559055118108,46.8503937007874
84.75,17.716535433070867,29.92125984251969,47.63779527559055
85.0,18.11023622047244,29.92125984251969,48.031496062992126
85.25,18.11023622047244,29.92125984251969,48.031496062992126
85.5,18.11023622047244,29.92125984251969,48.031496062992126
85.75,18.11023622047244,29.92125984251969,48.031496062992126
86.0,18.503937007874015,29.92125984251969,48.4251968503937
86.25,18.503937007874015,29.92125984251969,48.4251968503937
86.5,18.503937007874015,29.92125984251969,48.4251968503937
86.75,18.503937007874015,29.92125984251969,48.4251968503937
87.0,18.503937007874015,29.92125984251969,48.4251968503937
87.25,18.503937007874015,29.92125984251969,48.4251968503937
87.5,18.503937007874015,29.92125984251969,48.4251968503937
87.75,18.503937007874015,29.92125984251969,48.4251968503937
88.0,18.503937007874015,29.92125984251969,48.4251968503937
88.25,18.503937007874015,30.708661417322837,49.21259842519685
88.5,18.503937007874015,30.708661417322837,49.21259842519685
88.75,18.503937007874015,30.708661417322837,49.21259842519685
89.0,18.503937007874015,30.708661417322837,49.21259842519685
89.25,18.503937007874015,30.708661417322837,49.21259842519685
89.5,18.503937007874015,30.708661417322837,49.21259842519685
89.75,18.503937007874015,31.10236220472441,49.60629921259843
90.0,18.503937007874015,31.10236220472441,49.60629921259843
90.25,18.503937007874015,31.10236220472441,49.60629921259843
90.5,18.503937007874015,31.10236220472441,49.60629921259843
90.75,18.503937007874015,31.496062992125985,50.0
91.0,18.503937007874015,31.496062992125985,50.0
91.25,18.503937007874015,31.496062992125985,50.0
91.5,18.503937007874015,31.496062992125985,50.0
91.75,18.89763779527559,31.496062992125985,50.39370078740157
92.0,18.89763779527559,31.496062992125985,50.39370078740157
92.25,19.291338582677163,31.496062992125985,50.78740157480315
92.5,19.291338582677163,31.496062992125985,50.78740157480315
92.75,19.291338582677163,31.496062992125985,50.78740157480315
93.0,19.291338582677163,31.496062992125985,50.78740157480315
93.25,19.68503937007874,31.496062992125985,51.181102362204726
93.5,19.68503937007874,31.496062992125985,51.181102362204726
93.75,19.68503937007874,31.496062992125985,51.181102362204726
94.0,19.68503937007874,31.496062992125985,51.181102362204726
94.25,19.68503937007874,31.496062992125985,51.181102362204726
94.5,19.68503937007874,32.28346456692913,51.96850393700787
94.75,19.68503937007874,32.28346456692913,51.96850393700787
95.0,19.68503937007874,32.28346456692913,51.96850393700787
95.25,19.68503937007874,32.677165354330704,52.362204724409445
95.5,19.68503937007874,32.677165354330704,52.362204724409445
95.75,19.68503937007874,32.677165354330704,52.362204724409445
96.0,19.68503937007874,32.677165354330704,52.362204724409445
96.25,19.68503937007874,32.677165354330704,52.362204724409445
96.5,19.68503937007874,32.677165354330704,52.362204724409445
96.75,19.68503937007874,32.677165354330704,52.362204724409445
97.0,19.68503937007874,32.677165354330704,52.362204724409445
97.25,19.68503937007874,33.07086614173229,52.75590551181102
97.5,19.68503937007874,33.07086614173229,52.75590551181102
97.75,19.68503937007874,33.07086614173229,52.75590551181102
98.0,19.68503937007874,33.07086614173229,52.75590551181102
98.25,19.68503937007874,33.07086614173229,52.75590551181102
98.5,19.68503937007874,33.07086614173229,52.75590551181102
98.75,19.68503937007874,33.07086614173229,52.75590551181102
99.0,19.68503937007874,33.07086614173229,52.75590551181102
99.25,19.68503937007874,33.07086614173229,52.75590551181102
99.5,19.68503937007874,33.07086614173229,52.75590551181102
99.75,19.68503937007874,33.07086614173229,52.75590551181102
100.0,20.078740157480315,33.07086614173229,53.14960629921261
100.25,20.078740157480315,33.07086614173229,53.14960629921261
100.5,20.078740157480315,33.07086614173229,53.14960629921261
100.75,20.078740157480315,33.07086614173229,53.14960629921261
101.0,20.078740157480315,33.07086614173229,53.14960629921261
101.25,20.078740157480315,33.07086614173229,53.14960629921261
101.5,20.078740157480315,33.07086614173229,53.14960629921261
101.75,20.078740157480315,33.07086614173229,53.14960629921261
102.0,20.078740157480315,33.46456692913386,53.54330708661418
102.25,20.078740157480315,33.46456692913386,53.54330708661418
102.5,20.078740157480315,33.46456692913386,53.54330708661418
102.75,20.078740157480315,33.46456692913386,53.54330708661418
103.0,20.078740157480315,33.46456692913386,53.54330708661418
103.25,20.078740157480315,33.85826771653544,53.937007874015755
103.5,20.078740157480315,33.85826771653544,53.937007874015755
103.75,20.078740157480315,33.85826771653544,53.937007874015755
104.0,20.078740157480315,33.85826771653544,53.937007874015755
104.25,20.078740157480315,34.25196850393701,54.330708661417326
104.5,20.078740157480315,34.25196850393701,54.330708661417326
104.75,20.078740157480315,34.25196850393701,54.330708661417326
105.0,20.078740157480315,34.25196850393701,54.330708661417326
105.25,20.078740157480315,34.25196850393701,54.330708661417326
105.5,20.078740157480315,34.25196850393701,54.330708661417326
105.75,20.078740157480315,34.25196850393701,54.330708661417326
106.0,20.078740157480315,34.25196850393701,54.330708661417326
106.25,20.078740157480315,34.25196850393701,54.330708661417326
106.5,20.078740157480315,34.645669291338585,54.7244094488189
106.75,20.078740157480315,34.645669291338585,54.7244094488189
107.0,20.078740157480315,34.645669291338585,54.7244094488189
107.25,20.078740157480315,34.645669291338585,54.7244094488189
107.5,20.078740157480315,34.645669291338585,54.7244094488189
107.75,20.078740157480315,34.645669291338585,54.7244094488189
108.0,20.078740157480315,34.645669291338585,54.7244094488189
108.25,20.078740157480315,34.645669291338585,54.7244094488189
108.5,20.47244094488189,34.645669291338585,55.118110236220474
108.75,20.47244094488189,34.645669291338585,55.118110236220474
109.0,20.47244094488189,34.645669291338585,55.118110236220474
109.25,20.47244094488189,34.645669291338585,55.118110236220474
109.5,20.47244094488189,34.645669291338585,55.118110236220474
109.75,20.47244094488189,34.645669291338585,55.118110236220474
110.0,20.47244094488189,34.645669291338585,55.118110236220474
110.25,20.47244094488189,34.645669291338585,55.118110236220474
110.5,20.47244094488189,34.645669291338585,55.118110236220474
110.75,20.47244094488189,35.039370078740156,55.51181102362205
111.0,20.47244094488189,35.039370078740156,55.51181102362205
111.25,20.47244094488189,35.039370078740156,55.51181102362205
111.5,20.47244094488189,35.039370078740156,55.51181102362205
111.75,20.47244094488189,35.039370078740156,55.51181102362205
112.0,20.47244094488189,35.039370078740156,55.51181102362205
112.25,20.866141732283463,35.039370078740156,55.90551181102362
112.5,20.866141732283463,35.039370078740156,55.90551181102362
112.75,20.866141732283463,35.039370078740156,55.90551181102362
113.0,20.866141732283463,35.43307086614173,56.2992125984252
113.25,20.866141732283463,35.43307086614173,56.2992125984252
113.5,20.866141732283463,35.43307086614173,56.2992125984252
113.75,20.866141732283463,35.826771653543304,56.69291338582677
114.0,20.866141732283463,35.826771653543304,56.69291338582677
114.25,20.866141732283463,35.826771653543304,56.69291338582677
114.5,20.866141732283463,36.22047244094488,57.08661417322835
114.75,20.866141732283463,36.22047244094488,57.08661417322835
115.0,20.866141732283463,36.22047244094488,57.08661417322835
115.25,20.866141732283463,36.22047244094488,57.08661417322835
115.5,20.866141732283463,36.22047244094488,57.08661417322835
115.75,20.866141732283463,36.22047244094488,57.08661417322835
116.0,20.866141732283463,36.22047244094488,57.08661417322835
116.25,20.866141732283463,36.22047244094488,57.08661417322835
116.5,20.866141732283463,36.22047244094488,57.08661417322835
116.75,21.25984251968504,36.22047244094488,57.48031496062992
117.0,21.25984251968504,36.22047244094488,57.48031496062992
117.25,21.25984251968504,36.22047244094488,57.48031496062992
117.5,21.25984251968504,36.22047244094488,57.48031496062992
117.75,21.25984251968504,36.22047244094488,57.48031496062992
118.0,21.25984251968504,36.22047244094488,57.48031496062992
118.25,21.25984251968504,36.22047244094488,57.48031496062992
118.5,21.25984251968504,36.22047244094488,57.48031496062992
118.75,21.25984251968504,36.22047244094488,57.48031496062992
119.0,22.04724409448819,36.61417322834646,58.661417322834644
119.25,22.04724409448819,36.61417322834646,58.661417322834644
119.5,22.04724409448819,36.61417322834646,58.661417322834644
119.75,22.440944881889763,36.61417322834646,59.055118110236215
