Video,CellID,Subtype,PrevFrame,Frame,TimeSec,CombinedScore,ProbabilityScore,ShapeScore,TextureIntensityScore,RawTextureDelta,HistogramDelta,CombinedStable,ProbabilityStable,ShapeStable,TextureIntensityStable,ChangeThreshold
V2,147.0,final_sickled,335,336,84.0,0.02018599466246087,0.03370048105716705,0.017829108983278275,0.0018624563817866147,0.0011614362010732293,0.0025634765625,True,False,True,True,0.03
V2,147.0,final_sickled,336,337,84.25,0.022937775298487395,0.028672397136688232,0.029532156884670258,0.004530246136710048,0.0054289004765450954,0.003631591796875,True,True,True,True,0.03
V2,147.0,final_sickled,337,338,84.5,0.03683330910280347,0.06879551708698273,0.02510358951985836,0.002115383744239807,0.0020640194416046143,0.002166748046875,False,False,True,True,0.03
V2,147.0,final_sickled,338,339,84.75,0.00478805621387437,0.006027713418006897,0.0036198850721120834,0.0044400442857295275,0.006591270212084055,0.002288818359375,True,True,True,True,0.03
V2,147.0,final_sickled,339,340,85.0,0.049189634306821974,0.11696003377437592,0.003768396330997348,0.004346728324890137,0.0048787593841552734,0.003814697265625,False,False,True,True,0.03
V2,147.0,final_sickled,340,341,85.25,0.004994591568538454,0.008401155471801758,0.003985346760600805,0.0009570320544298738,0.0007543961401097476,0.00115966796875,True,True,True,True,0.03
V2,147.0,final_sickled,341,342,85.5,0.02207990284077823,0.04977673292160034,0.0038977761287242174,0.0032199521083384752,0.0044257440604269505,0.00201416015625,True,False,True,True,0.03
V2,147.0,final_sickled,342,343,85.75,0.017435567651409654,0.024120613932609558,0.018474726006388664,0.0052846719045192,0.007639656309038401,0.0029296875,True,True,True,True,0.03
V2,147.0,final_sickled,343,344,86.0,0.010571167548187077,0.018584921956062317,0.004482990130782127,0.006272608879953623,0.009035696275532246,0.003509521484375,True,True,True,True,0.03
V2,147.0,final_sickled,344,345,86.25,0.02693869071081281,0.03948161005973816,0.027715852484107018,0.005781993269920349,0.008298605680465698,0.003265380859375,True,False,True,True,0.03
V2,147.0,final_sickled,345,346,86.5,0.030425100267166272,0.0531468540430069,0.024546459317207336,0.002300391555763781,0.002403517486527562,0.002197265625,False,False,True,True,0.03
V2,147.0,final_sickled,346,347,86.75,0.013972592481877655,0.0304601788520813,0.00378478248603642,0.0018553882837295532,0.0012083351612091064,0.00250244140625,True,False,True,True,0.03
V2,147.0,final_sickled,347,348,87.0,0.019564329594140874,0.04700033366680145,0.0,0.0030567845096811652,0.0026650826912373304,0.003448486328125,True,False,True,True,0.03
V2,147.0,final_sickled,348,349,87.25,0.016389101330423726,0.013769388198852539,0.02871832065284252,0.0033197352895513177,0.0036487479228526354,0.00299072265625,True,True,True,True,0.03
V2,147.0,final_sickled,349,350,87.5,0.024972952023381366,0.0549435168504715,0.007014252245426178,0.0021622279891744256,0.002737541915848851,0.0015869140625,True,False,True,True,0.03
V2,147.0,final_sickled,350,351,87.75,0.01742453930201009,0.024455592036247253,0.018263040110468864,0.005000953795388341,0.006370315793901682,0.003631591796875,True,True,True,True,0.03
V2,147.0,final_sickled,351,352,88.0,0.037923173140734436,0.07668536901473999,0.018914708867669106,0.0025155097246170044,0.002284437417984009,0.00274658203125,False,False,True,True,0.03
V2,147.0,final_sickled,352,353,88.25,0.011383680388098583,0.0014435648918151855,0.029029883444309235,0.002583180903457105,0.0033353071194142103,0.0018310546875,True,True,True,True,0.03
V2,147.0,final_sickled,353,354,88.5,0.003411065238469746,0.003606438636779785,0.004756132606416941,0.0012153734860476106,0.0005386571283452213,0.00189208984375,True,True,True,True,0.03
V2,147.0,final_sickled,354,355,88.75,0.008052219847741071,0.017351672053337097,0.002101245103403926,0.0015044609608594328,0.0006895859842188656,0.0023193359375,True,True,True,True,0.03
V2,147.0,final_sickled,355,356,89.0,0.007037818807293661,0.012445643544197083,0.004767870996147394,0.0015632261638529599,0.0010207394370809197,0.002105712890625,True,True,True,True,0.03
V2,147.0,final_sickled,356,357,89.25,0.011648133670678362,0.018923744559288025,0.009857055731117725,0.0025146653642877936,0.0028625826817005873,0.002166748046875,True,True,True,True,0.03
V2,147.0,final_sickled,357,358,89.5,0.017363139594090173,0.03446398675441742,0.008981148712337017,0.0017365713720209897,0.0013369122752919793,0.00213623046875,True,False,True,True,0.03
V2,148.0,final_sickled,244,245,61.25,0.0075841157755348835,0.014230959117412567,0.0031619693618267775,0.0031401714077219367,0.0030149619560688734,0.003265380859375,True,True,True,True,0.03
V2,148.0,final_sickled,245,246,61.5,0.011232457845471798,0.022118858993053436,0.004397519398480654,0.003383129835128784,0.0034093260765075684,0.00335693359375,True,True,True,True,0.03
V2,148.0,final_sickled,246,247,61.75,0.004140372731490061,0.005294345319271088,0.002797886496409774,0.004173497320152819,0.0038609106559306383,0.004486083984375,True,True,True,True,0.03
V2,148.0,final_sickled,247,248,62.0,0.011718691099667923,0.024105221033096313,0.003841659054160118,0.0029280880698934197,0.0035368402022868395,0.0023193359375,True,True,True,True,0.03
V2,148.0,final_sickled,248,249,62.25,0.017333385028177873,0.03781826049089432,0.004345696419477463,0.002740348340012133,0.0024899740237742662,0.00299072265625,True,False,True,True,0.03
V2,148.0,final_sickled,249,250,62.5,0.013585195539053529,0.023299120366573334,0.009825468994677067,0.0033065329771488905,0.004171659704297781,0.00244140625,True,True,True,True,0.03
V2,149.0,semi_sickled,227,228,57.0,0.005676971020875499,0.008785873651504517,0.003664883552119136,0.003519649268127978,0.0026447672862559557,0.00439453125,True,True,True,True,0.03
V2,149.0,semi_sickled,228,229,57.25,0.01827492768643424,0.0365915484726429,0.00711204344406724,0.004596372367814183,0.0057442584075033665,0.003448486328125,True,False,True,True,0.03
V2,149.0,semi_sickled,229,230,57.5,0.008089047970133833,0.01023949682712555,0.009246042929589748,0.0030285368557088077,0.0016320248832926154,0.004425048828125,True,True,True,True,0.03
V2,149.0,semi_sickled,230,231,57.75,0.004380343382945284,0.006757471710443497,0.0023627367336302996,0.003401587367989123,0.0032631356734782457,0.0035400390625,True,True,True,True,0.03
V2,149.0,semi_sickled,231,232,58.0,0.015081950568128378,0.03317482769489288,0.0024264974053949118,0.003850981593132019,0.003185361623764038,0.0045166015625,True,False,True,True,0.03
V2,149.0,semi_sickled,232,233,58.25,0.013878354284679519,0.01614953763782978,0.017883656546473503,0.004637037753127515,0.0038419466000050306,0.00543212890625,True,True,True,True,0.03
V2,150.0,final_sickled,249,250,62.5,0.011654276786430273,0.017094463109970093,0.012662340886890888,0.0015386889281217009,0.0008801122312434018,0.002197265625,True,True,True,True,0.03
V2,150.0,final_sickled,250,251,62.75,0.028958064620383084,0.05019234120845795,0.020457325503230095,0.0068842568434774876,0.010716755874454975,0.0030517578125,True,False,True,True,0.03
V2,150.0,final_sickled,251,252,63.0,0.01469808608526364,0.032086849212646484,0.002862590132281184,0.003445759415626526,0.0030463039875030518,0.00384521484375,True,False,True,True,0.03
V2,150.0,final_sickled,252,253,63.25,0.013198117393767462,0.007878810167312622,0.026821499690413475,0.0026362737407907844,0.0027395884972065687,0.002532958984375,True,True,True,True,0.03
V2,150.0,final_sickled,253,254,63.5,0.01935001867241226,0.014472976326942444,0.03650786355137825,0.003132303594611585,0.0026330153923481703,0.003631591796875,True,True,False,True,0.03
V2,150.0,final_sickled,254,255,63.75,0.004647613613633439,0.00809924304485321,0.002410848392173648,0.002256477833725512,0.001979996683076024,0.002532958984375,True,True,True,True,0.03
V2,151.0,semi_sickled,263,264,66.0,0.01882925741374493,0.028547801077365875,0.017325691878795624,0.005384579300880432,0.006557732820510864,0.00421142578125,True,True,True,True,0.03
V2,151.0,semi_sickled,264,265,66.25,0.01903178353095427,0.032423295080661774,0.01454720925539732,0.0038837690372020006,0.005020956043154001,0.00274658203125,True,False,True,True,0.03
V2,151.0,semi_sickled,265,266,66.5,0.015178941449266858,0.024258822202682495,0.014072311110794544,0.0022004147176630795,0.001867870450951159,0.002532958984375,True,True,True,True,0.03
V2,151.0,semi_sickled,266,267,66.75,0.005974187375977635,0.006324537098407745,0.007890268228948116,0.002731114625930786,0.0019832253456115723,0.00347900390625,True,True,True,True,0.03
V2,151.0,semi_sickled,267,268,67.0,0.012297158490400762,0.02231861650943756,0.005846159998327494,0.005294223548844457,0.007078925613313913,0.003509521484375,True,True,True,True,0.03
V2,151.0,semi_sickled,268,269,67.25,0.002709303394658491,0.00016715377569198608,0.005567252170294523,0.002775614499114454,0.0035981039982289076,0.001953125,True,True,True,True,0.03
V2,152.0,final_sickled,311,312,78.0,0.004833993013016879,0.003704795613884926,0.005229527596384287,0.006086960434913635,0.0069554150104522705,0.005218505859375,True,True,True,True,0.03
V2,152.0,final_sickled,312,313,78.25,0.013294999138452113,0.009485531598329544,0.02242877334356308,0.006602863315492868,0.008597572334110737,0.004608154296875,True,True,True,True,0.03
V2,152.0,final_sickled,313,314,78.5,0.008966080570826308,0.011739028617739677,0.009808260016143322,0.003350312472321093,0.002763857366517186,0.003936767578125,True,True,True,True,0.03
V2,152.0,final_sickled,314,315,78.75,0.008532927627675236,0.015962844714522362,0.004031816963106394,0.002946615219116211,0.002353191375732422,0.0035400390625,True,True,True,True,0.03
V2,152.0,final_sickled,315,316,79.0,0.0073153867502696816,0.014474710449576378,0.0016574524343013763,0.0037815768737345934,0.004663983825594187,0.002899169921875,True,True,True,True,0.03
V2,152.0,final_sickled,316,317,79.25,0.0039229706395417455,0.0004937741905450821,0.008732355199754238,0.002676546573638916,0.002087712287902832,0.003265380859375,True,True,True,True,0.03
V2,154.0,semi_sickled,338,339,84.75,0.0047138186404481535,0.006399244070053101,0.004162378143519163,0.0027891546487808228,0.0031063854694366455,0.002471923828125,True,True,True,True,0.03
V2,154.0,semi_sickled,339,340,85.0,0.012612518208334223,0.02641427516937256,0.0019432945409789681,0.005466620204970241,0.006782849784940481,0.004150390625,True,True,True,True,0.03
V2,154.0,semi_sickled,340,341,85.25,0.009351401100866498,0.01780863106250763,0.003948929253965616,0.0033832937479019165,0.002707749605178833,0.004058837890625,True,True,True,True,0.03
V2,154.0,semi_sickled,341,342,85.5,0.012535794638097286,0.019260168075561523,0.01195712760090828,0.002586930990219116,0.0023052096366882324,0.00286865234375,True,True,True,True,0.03
V2,154.0,semi_sickled,342,343,85.75,0.00709723180916626,0.0005568116903305054,0.017744218930602074,0.0026561220292933285,0.001558581949211657,0.003753662109375,True,True,True,True,0.03
V2,154.0,semi_sickled,343,344,86.0,0.027080904319882394,0.04929354786872864,0.01756075769662857,0.0048688799142837524,0.006228238344192505,0.003509521484375,True,False,True,True,0.03
V2,155.0,semi_sickled,311,312,78.0,0.008971793227829039,0.0025475919246673584,0.016426850110292435,0.008813435677438974,0.010607828386127949,0.00701904296875,True,True,True,True,0.03
V2,155.0,semi_sickled,312,313,78.25,0.0075666482676751915,0.0041627660393714905,0.012216363102197647,0.006503259064629674,0.007177660707384348,0.005828857421875,True,True,True,True,0.03
V2,155.0,semi_sickled,313,314,78.5,0.0158112739212811,0.021825388073921204,0.01676764152944088,0.00484977662563324,0.0059153735637664795,0.0037841796875,True,True,True,True,0.03
V2,155.0,semi_sickled,314,315,78.75,0.02077146639348939,0.026340417563915253,0.025780370458960533,0.004848678829148412,0.0059131779707968235,0.0037841796875,True,True,True,True,0.03
V2,155.0,semi_sickled,315,316,79.0,0.01861007772386074,0.03945205360651016,0.0062131211161613464,0.002618655562400818,0.0011174380779266357,0.004119873046875,True,False,True,True,0.03
V2,155.0,semi_sickled,316,317,79.25,0.011368445702828467,0.023427270352840424,0.004600349348038435,0.0015496611595153809,0.0008410215377807617,0.00225830078125,True,True,True,True,0.03
V2,156.0,semi_sickled,263,264,66.0,0.01181995335209649,0.008432045578956604,0.02107178419828415,0.004288042604457587,0.001587559818290174,0.006988525390625,True,True,True,True,0.03
V2,156.0,semi_sickled,264,265,66.25,0.02543733378988691,0.05767542123794556,0.0018637956818565726,0.006859347224235535,0.007035344839096069,0.006683349609375,True,False,True,True,0.03
V2,156.0,semi_sickled,265,266,66.5,0.013633837446104736,0.02081352472305298,0.012023113667964935,0.0044013510923832655,0.005628874059766531,0.003173828125,True,True,True,True,0.03
V2,156.0,semi_sickled,266,267,66.75,0.0015031501592602582,0.001355096697807312,0.0008605746552348137,0.002639641403220594,0.002959946868941188,0.0023193359375,True,True,True,True,0.03
V2,156.0,semi_sickled,267,268,67.0,0.008341140180709772,0.01713143289089203,0.0015679729403927922,0.003759105980861932,0.001628319383598864,0.005889892578125,True,True,True,True,0.03
V2,156.0,semi_sickled,268,269,67.25,0.0337535128230229,0.07850073277950287,0.003924365621060133,0.003918766975402832,0.004053354263305664,0.0037841796875,False,False,True,True,0.03
V2,156.0,semi_sickled,269,270,67.5,0.021154670300893488,0.030671492218971252,0.02032935433089733,0.0070831975899636745,0.009985486976802349,0.004180908203125,True,False,True,True,0.03
V2,156.0,semi_sickled,270,271,67.75,0.023359577113296837,0.05462832748889923,0.0015520240413025022,0.003860150813125074,0.003722498891875148,0.003997802734375,True,False,True,True,0.03
V2,156.0,semi_sickled,271,272,68.0,0.04662356803310104,0.11184236407279968,0.002766677411273122,0.003673141240142286,0.0032874445896595716,0.004058837890625,False,False,True,True,0.03
V2,156.0,semi_sickled,272,273,68.25,0.040809192269807684,0.10061648488044739,0.0,0.0022503932705149055,0.002639214275404811,0.001861572265625,False,False,True,True,0.03
V2,156.0,semi_sickled,273,274,68.5,0.009738974348874763,0.02104562520980835,0.001567214261740446,0.0030887970933690667,0.0037361879367381334,0.00244140625,True,True,True,True,0.03
V2,156.0,semi_sickled,274,275,68.75,0.016480640682857484,0.03168046474456787,0.005975617095828056,0.006867955205962062,0.006899972911924124,0.0068359375,True,False,True,True,0.03
V2,156.0,semi_sickled,275,276,69.0,0.07826957993675024,0.17346566915512085,0.019273197278380394,0.008550772909075022,0.011425276286900043,0.00567626953125,False,False,True,True,0.03
V2,156.0,semi_sickled,276,277,69.25,0.07361215150449425,0.16439379751682281,0.01776014268398285,0.006554330233484507,0.008927752263844013,0.004180908203125,False,False,True,True,0.03
V2,156.0,semi_sickled,277,278,69.5,0.017581108061131088,0.040246665477752686,0.0024073247332125902,0.0025595128536224365,0.002402961254119873,0.002716064453125,True,False,True,True,0.03
V2,156.0,semi_sickled,278,279,69.75,0.008408599952235817,0.017768725752830505,0.0018349782330915332,0.0026354690780863166,0.003134707687422633,0.00213623046875,True,True,True,True,0.03
V2,156.0,semi_sickled,279,280,70.0,0.04987225777003914,0.11762842535972595,0.006404436659067869,0.0023173391819000244,0.002254307270050049,0.00238037109375,False,False,True,True,0.03
V2,156.0,semi_sickled,280,281,70.25,0.013054417987586931,0.0250091552734375,0.006715340074151754,0.0028015474090352654,0.003192206146195531,0.002410888671875,True,True,True,True,0.03
V2,156.0,semi_sickled,281,282,70.5,0.016716227866709232,0.031243056058883667,0.00916227325797081,0.004048839211463928,0.0054731667041778564,0.00262451171875,True,False,True,True,0.03
V2,156.0,semi_sickled,282,283,70.75,0.0023920170962810515,0.001186758279800415,0.003968626260757446,0.0021131783723831177,0.0023647844791412354,0.001861572265625,True,True,True,True,0.03
V2,156.0,semi_sickled,283,284,71.0,0.03164792181923986,0.07397902011871338,0.0037159081548452377,0.00302298367023468,0.0022617876529693604,0.0037841796875,False,False,True,True,0.03
V2,156.0,semi_sickled,284,285,71.25,0.017602350542438215,0.03561072051525116,0.00816913228482008,0.001995464146602899,0.0014884868869557977,0.00250244140625,True,False,True,True,0.03
V2,156.0,semi_sickled,285,286,71.5,0.012773925508372485,0.024336889386177063,0.0069108703173696995,0.0024814605712890625,0.002277374267578125,0.002685546875,True,True,True,True,0.03
V2,156.0,semi_sickled,286,287,71.75,0.004909385973587632,0.003333047032356262,0.008932831697165966,0.0017987042665481567,0.0014611780643463135,0.00213623046875,True,True,True,True,0.03
V2,156.0,semi_sickled,287,288,72.0,0.03333087011124008,0.0752500593662262,0.007375908549875021,0.0025971134891733527,0.0022645394783467054,0.0029296875,False,False,True,True,0.03
V2,156.0,semi_sickled,288,289,72.25,0.019203460740391167,0.04445226490497589,0.002313087461516261,0.0024518966674804688,0.0028591156005859375,0.002044677734375,True,False,True,True,0.03
V2,156.0,semi_sickled,289,290,72.5,0.017765001818770543,0.035008326172828674,0.009188197553157806,0.002183208824135363,0.002016564132645726,0.002349853515625,True,False,True,True,0.03
V2,156.0,semi_sickled,290,291,72.75,0.010221452181576753,0.021967336535453796,0.0029191982466727495,0.0016511927242390811,0.0010135670891031623,0.002288818359375,True,True,True,True,0.03
V2,156.0,semi_sickled,291,292,73.0,0.018149445019662383,0.03309053182601929,0.01130843535065651,0.0038211196660995483,0.0034613311290740967,0.004180908203125,True,False,True,True,0.03
V2,156.0,semi_sickled,292,293,73.25,0.00844571366906166,0.012253224849700928,0.007950440049171448,0.003047078847885132,0.0033475756645202637,0.00274658203125,True,True,True,True,0.03
V2,156.0,semi_sickled,293,294,73.5,0.010883215535432101,0.0036335289478302,0.022424956783652306,0.006324276328086853,0.009077996015548706,0.003570556640625,True,True,True,True,0.03
V2,159.0,final_sickled,248,249,62.25,0.006515313760610298,0.010671749711036682,0.004028796683996916,0.0033461401471868157,0.0025724072474986315,0.004119873046875,True,True,True,True,0.03
V2,159.0,final_sickled,249,250,62.5,0.040052563283825296,0.0790887251496315,0.02132510207593441,0.003813149989582598,0.0024077941197901964,0.005218505859375,False,False,True,True,0.03
V2,159.0,final_sickled,250,251,62.75,0.010655347898136824,0.008630864322185516,0.01677095890045166,0.005332666216418147,0.004470264073461294,0.006195068359375,True,True,True,True,0.03
V2,159.0,final_sickled,251,252,63.0,0.01619323315098882,0.020593449473381042,0.018585314974188805,0.005803972482681274,0.007274448871612549,0.00433349609375,True,True,True,True,0.03
V2,159.0,final_sickled,252,253,63.25,0.009724835585802793,0.002776697278022766,0.020908059552311897,0.005185343325138092,0.007685139775276184,0.002685546875,True,True,True,True,0.03
V2,159.0,final_sickled,253,254,63.5,0.009267739384085871,0.0214301198720932,0.0004578798543661833,0.0021417339448817074,0.0011706749210134149,0.00311279296875,True,True,True,True,0.03
V2,159.0,final_sickled,254,255,63.75,0.00748234149068594,0.012250706553459167,0.005468089133501053,0.002672910690307617,0.0019888877868652344,0.00335693359375,True,True,True,True,0.03
V2,159.0,final_sickled,255,256,64.0,0.008957025344716384,0.016788765788078308,0.0044073485769331455,0.0027957881102338433,0.0019599844235926867,0.003631591796875,True,True,True,True,0.03
V2,161.0,final_sickled,353,354,88.5,0.006117580755380913,0.012447275221347809,0.0016170801827684045,0.002290770411491394,0.001468747854232788,0.00311279296875,True,True,True,True,0.03
V2,161.0,final_sickled,354,355,88.75,0.0067843782671843655,0.014314398169517517,0.0017883650725707412,0.0017307648959103972,0.0005928774480707943,0.00286865234375,True,True,True,True,0.03
V2,161.0,final_sickled,355,356,89.0,0.012701293756254018,0.023011013865470886,0.007406917866319418,0.0036178678274154663,0.0037872493267059326,0.003448486328125,True,True,True,True,0.03
V2,161.0,final_sickled,356,357,89.25,0.0170913286623545,0.02501305192708969,0.016722405329346657,0.004933064104989171,0.005685220006853342,0.004180908203125,True,True,True,True,0.03
V2,161.0,final_sickled,357,358,89.5,0.012393350154161454,0.023863516747951508,0.006219521164894104,0.0026844441890716553,0.0020119547843933105,0.00335693359375,True,True,True,True,0.03
V2,161.0,final_sickled,358,359,89.75,0.009654103255888913,0.018374770879745483,0.005372591782361269,0.0016951511206571013,0.0008268256788142025,0.0025634765625,True,True,True,True,0.03
V2,162.0,final_sickled,165,166,41.5,0.010149681096663699,0.018273696303367615,0.001913646818138659,0.008681704755872488,0.011137823574244976,0.0062255859375,True,True,True,True,0.03
V2,162.0,final_sickled,166,167,41.75,0.0035867541664629243,0.0066969022154808044,0.0003408277698326856,0.0031548142433166504,0.0028916597366333008,0.00341796875,True,True,True,True,0.03
V2,162.0,final_sickled,167,168,42.0,0.01064858477038797,0.021180972456932068,0.0038087840657681227,0.0033724854583851993,0.0013433595886453986,0.005401611328125,True,True,True,True,0.03
V2,162.0,final_sickled,168,169,42.25,0.016330735734663905,0.03408390283584595,0.005105790216475725,0.003640592098236084,0.004168391227722168,0.00311279296875,True,False,True,True,0.03
V2,162.0,final_sickled,169,170,42.5,0.009641147055663168,0.017647117376327515,0.005007970612496138,0.0033180415630340576,0.0036148428916931152,0.003021240234375,True,True,True,True,0.03
V2,162.0,final_sickled,170,171,42.75,0.024220050568692385,0.03554859012365341,0.023674296215176582,0.00685844337567687,0.00926132034510374,0.00445556640625,True,False,True,True,0.03
V2,163.0,final_sickled,363,364,91.0,0.019177114684134723,0.02292470633983612,0.02409154735505581,0.006300762295722961,0.005735069513320923,0.006866455078125,True,True,True,True,0.03
V2,163.0,final_sickled,364,365,91.25,0.007518564781639725,0.006361275911331177,0.01156452763825655,0.0037058789748698473,0.004543105605989695,0.00286865234375,True,True,True,True,0.03
V2,163.0,final_sickled,365,366,91.5,0.009304220753256232,0.020334765315055847,0.0020022790413349867,0.0018780678510665894,0.0007654130458831787,0.00299072265625,True,True,True,True,0.03
V2,163.0,final_sickled,366,367,91.75,0.007182838305016048,0.010633129626512527,0.006974600721150637,0.0019539048080332577,0.0013748506316915154,0.002532958984375,True,True,True,True,0.03
V2,163.0,final_sickled,367,368,92.0,0.021827232517534868,0.03674428537487984,0.0176515094935894,0.0038059601793065667,0.0032173891086131334,0.00439453125,True,False,True,True,0.03
V2,163.0,final_sickled,368,369,92.25,0.009034057660755936,0.021494634449481964,0.00019179128867108375,0.001476307719713077,0.0008774201269261539,0.0020751953125,True,True,True,True,0.03
V2,164.0,semi_sickled,449,450,112.5,0.017257352371234446,0.02284465730190277,0.018916061148047447,0.005995472194626927,0.006680885795503855,0.00531005859375,True,True,True,True,0.03
V2,164.0,semi_sickled,450,451,112.75,0.007125996937975288,0.013225138187408447,0.002096612937748432,0.004408508539199829,0.005612671375274658,0.003204345703125,True,True,True,True,0.03
V2,164.0,semi_sickled,451,452,113.0,0.06793060024501757,0.1529492735862732,0.016075661405920982,0.004497637273743749,0.004905919078737497,0.00408935546875,False,False,True,True,0.03
V2,164.0,semi_sickled,452,453,113.25,0.052573830122128136,0.12576821446418762,0.0031754253432154655,0.004620581865310669,0.004541456699371338,0.00469970703125,False,False,True,True,0.03
V2,164.0,semi_sickled,453,454,113.5,0.026236062461975965,0.06076541543006897,0.003663456765934825,0.002590745687484741,0.0022212862968444824,0.002960205078125,True,False,True,True,0.03
V2,164.0,semi_sickled,454,455,113.75,0.003247797308722511,0.001870766282081604,0.004712761379778385,0.003400097251869738,0.003595848800614476,0.003204345703125,True,True,True,True,0.03
V2,164.0,semi_sickled,455,456,114.0,0.005172672786284239,0.006050184369087219,0.0039680711925029755,0.005455096485093236,0.006698767188936472,0.00421142578125,True,True,True,True,0.03
V2,164.0,semi_sickled,456,457,114.25,0.03016952474426944,0.0538068562746048,0.023284688591957092,0.0019885649089701474,0.0014441708335652947,0.002532958984375,False,False,True,True,0.03
V2,164.0,semi_sickled,457,458,114.5,0.036019873246550566,0.06914202868938446,0.022048495709896088,0.0025843530893325806,0.002391606569290161,0.002777099609375,False,False,True,True,0.03
V2,164.0,semi_sickled,458,459,114.75,0.012225987143756356,0.015243098139762878,0.016416065394878387,0.0015324999985750765,0.0007151464815251529,0.002349853515625,True,True,True,True,0.03
V2,164.0,semi_sickled,459,460,115.0,0.017898351571056993,0.040975913405418396,0.001605244935490191,0.0037846019258722663,0.0037545065861195326,0.003814697265625,True,False,True,True,0.03
V2,164.0,semi_sickled,460,461,115.25,0.025313210161402824,0.052267253398895264,0.010003953240811825,0.0036197006702423096,0.004859030246734619,0.00238037109375,True,False,True,True,0.03
V2,164.0,semi_sickled,461,462,115.5,0.006049588596215471,0.006388559937477112,0.007944759912788868,0.0028539946069940925,0.002686748979613185,0.003021240234375,True,True,True,True,0.03
V2,164.0,semi_sickled,462,463,115.75,0.032418661064002666,0.06477221846580505,0.015594285912811756,0.004207094432786107,0.004996220115572214,0.00341796875,False,False,True,True,0.03
V2,164.0,semi_sickled,463,464,116.0,0.024709060415625574,0.05156785249710083,0.008473895490169525,0.0044642239809036255,0.005571514368057251,0.00335693359375,True,False,True,True,0.03
V2,164.0,semi_sickled,464,465,116.25,0.02615878195501864,0.050795987248420715,0.014459352008998394,0.003118455410003662,0.0037649869918823242,0.002471923828125,True,False,True,True,0.03
V2,164.0,semi_sickled,465,466,116.5,0.027028498519212008,0.046874210238456726,0.020148267969489098,0.004907682538032532,0.0057260096073150635,0.00408935546875,True,False,True,True,0.03
V2,164.0,semi_sickled,466,467,116.75,0.020772527199005707,0.03168058395385742,0.020181650295853615,0.004146864055655897,0.0036245386581867933,0.004669189453125,True,False,True,True,0.03
V2,164.0,semi_sickled,467,468,117.0,0.060816063258551496,0.15058714151382446,1.2143412497778172e-08,0.0023248096113093197,0.0011706153163686395,0.00347900390625,False,False,True,True,0.03
V2,164.0,semi_sickled,468,469,117.25,0.021979860111605375,0.026326999068260193,0.029788337647914886,0.004092569230124354,0.004553546663373709,0.003631591796875,True,True,True,True,0.03
V2,164.0,semi_sickled,469,470,117.5,0.005788583966204897,0.009854748845100403,0.0032991161569952965,0.0027679750928655267,0.0035828251857310534,0.001953125,True,True,True,True,0.03
V2,164.0,semi_sickled,470,471,117.75,0.008831966505385935,0.0015739351511001587,0.01924789696931839,0.0058625140227377415,0.008307059295475483,0.00341796875,True,True,True,True,0.03
V2,164.0,semi_sickled,471,472,118.0,0.012794879020657391,0.016402974724769592,0.013749062083661556,0.005686069605872035,0.00761847710236907,0.003753662109375,True,True,True,True,0.03
V2,164.0,semi_sickled,472,473,118.25,0.03070799524430186,0.07026363909244537,0.0037869729567319155,0.005108396289870143,0.007042964454740286,0.003173828125,False,False,True,True,0.03
V2,164.0,semi_sickled,473,474,118.5,0.03567519407952204,0.07223527133464813,0.015558200888335705,0.005342860938981175,0.005375663284212351,0.00531005859375,False,False,True,True,0.03
V2,164.0,semi_sickled,474,475,118.75,0.027216203149873764,0.04795767366886139,0.019397752359509468,0.004975681426003575,0.005648384336382151,0.004302978515625,True,False,True,True,0.03
V2,164.0,semi_sickled,475,476,119.0,0.015590263251215219,0.02071237564086914,0.01752134971320629,0.004691362380981445,0.004835605621337891,0.004547119140625,True,True,True,True,0.03
V2,164.0,semi_sickled,476,477,119.25,0.03857744936249219,0.06939202547073364,0.028292248025536537,0.003673409461043775,0.00383729743771255,0.003509521484375,False,False,True,True,0.03
V2,164.0,semi_sickled,477,478,119.5,0.01712100843724329,0.02235950529575348,0.022198395803570747,0.0016310711507685483,0.0013090173015370965,0.001953125,True,True,True,True,0.03
V2,164.0,semi_sickled,478,479,119.75,0.008191104105208069,0.01051861047744751,0.007479604799300432,0.005463192937895656,0.007569452282041311,0.00335693359375,True,True,True,True,0.03
V2,165.0,final_sickled,139,140,35.0,0.006962025538086892,0.013552039861679077,0.002875693142414093,0.002138867974281311,0.001439601182937622,0.002838134765625,True,True,True,True,0.03
V2,165.0,final_sickled,140,141,35.25,0.004416395012231078,0.007017958909273148,0.0034663621336221695,0.0015839388070162386,0.0005128483171574771,0.002655029296875,True,True,True,True,0.03
V2,165.0,final_sickled,141,142,35.5,0.00781513499096036,5.282461643218994e-05,0.018560027703642845,0.005191981792449951,0.006782889366149902,0.00360107421875,True,True,True,True,0.03
V2,165.0,final_sickled,142,143,35.75,0.014106648624874651,0.009847212582826614,0.023111537098884583,0.008314902428537607,0.010678877122700214,0.005950927734375,True,True,True,True,0.03
V2,165.0,final_sickled,143,144,36.0,0.00967339128255844,0.005190135911107063,0.01813790202140808,0.00499628484249115,0.0055980384349823,0.00439453125,True,True,True,True,0.03
V2,165.0,final_sickled,144,145,36.25,0.002893998147919774,0.0029198601841926575,0.0034916093572974205,0.0020159631967544556,0.0011327564716339111,0.002899169921875,True,True,True,True,0.03
